"plantid","Plot","Year","detected","obs.alive","no.leaves","leaf.leng","flowering","no.umbels"
"3765_15_12D",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3766_15_19D",15,2022,TRUE,TRUE,5,28,TRUE,1
"3771_15_8J",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3774_15_9F",15,2022,TRUE,TRUE,3,18.5,TRUE,1
"3801_15_19E",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3818_15_1A",15,2022,TRUE,TRUE,10,16.5,TRUE,5
"3831_15_14B",15,2022,TRUE,TRUE,5,18,TRUE,1
"3832_15_8H",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3843_15_11J",15,2022,FALSE,FALSE,NA,NA,NA,NA
"3848_15_10J",15,2022,TRUE,TRUE,3,20,TRUE,2
"3863_15_8I",15,2022,TRUE,TRUE,3,15,TRUE,2
"3868_15_15A",15,2022,TRUE,TRUE,8,20,TRUE,5
"3881_15_5E",15,2022,TRUE,TRUE,2,23.5,FALSE,NA
"3882_15_2I",15,2022,TRUE,TRUE,4,25,TRUE,2
"3892_15_0B",15,2022,TRUE,TRUE,6,21,TRUE,3
"3894_15_12G",15,2022,FALSE,FALSE,NA,NA,NA,NA
"3900_15_11F",15,2022,TRUE,TRUE,4,15,TRUE,2
"3932_15_13H",15,2022,TRUE,FALSE,NA,NA,FALSE,NA
"3940_15_5I",15,2022,TRUE,TRUE,1,12.5,FALSE,NA
"7521_15_15E",15,2022,TRUE,TRUE,3,21,TRUE,1
"7572_15_1J",15,2022,TRUE,TRUE,1,23,FALSE,NA
"7593_15_7A",15,2022,TRUE,TRUE,3,17,TRUE,1
"7598_15_6A",15,2022,TRUE,TRUE,3,22,FALSE,NA
"3012_1_17G",1,2023,TRUE,TRUE,1,11.5,TRUE,1
"3126_1_6D",1,2023,TRUE,TRUE,4,18.5,TRUE,2
"3151_1_8H",1,2023,TRUE,TRUE,3,18,TRUE,3
"3192_1_11B",1,2023,TRUE,TRUE,5,20.5,TRUE,2
"3193_1_16C",1,2023,TRUE,TRUE,2,20,TRUE,1
"3194_1_12H",1,2023,TRUE,TRUE,3,16,TRUE,2
"3195_1_16B",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3198_1_16H",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3199_1_17H",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3200_1_19I",1,2023,TRUE,TRUE,1,15,FALSE,NA
"3347_1_15I",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3365_1_0J",1,2023,TRUE,TRUE,2,14,TRUE,1
"3410_1_4J",1,2023,TRUE,TRUE,6,14,TRUE,3
"3411_1_9J",1,2023,TRUE,TRUE,1,15.5,TRUE,1
"3412_1_9I",1,2023,TRUE,TRUE,4,17,TRUE,2
"3415_1_17J",1,2023,TRUE,TRUE,1,15,FALSE,NA
"3418_1_18B",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3424_1_12G",1,2023,TRUE,TRUE,7,20.5,TRUE,4
"3430_1_10A",1,2023,FALSE,FALSE,NA,NA,NA,NA
"3432_1_19A",1,2023,TRUE,TRUE,4,15.5,TRUE,2
"3434_1_19F",1,2023,TRUE,TRUE,2,19.5,TRUE,1
"3437_1_16J",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3483_1_18E",1,2023,TRUE,TRUE,2,18,TRUE,1
"3506_1_2E",1,2023,TRUE,TRUE,5,14,TRUE,4
"3525_1_0E",1,2023,TRUE,TRUE,3,21,TRUE,2
"3527_1_0H",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3537_1_8J",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3542_1_0I",1,2023,TRUE,TRUE,4,14,TRUE,4
"3543_1_2F",1,2023,TRUE,TRUE,3,15,TRUE,2
"3554_1_5I",1,2023,FALSE,FALSE,NA,NA,NA,NA
"3567_1_3I",1,2023,TRUE,TRUE,5,19,TRUE,4
"3572_1_18H",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3583_1_1I",1,2023,TRUE,TRUE,3,17,TRUE,1
"3599_1_0I",1,2023,TRUE,TRUE,3,15,TRUE,2
"3608_1_3D",1,2023,TRUE,TRUE,6,17,TRUE,3
"3610_1_0C",1,2023,TRUE,TRUE,8,22,TRUE,6
"3611_1_7I",1,2023,TRUE,TRUE,3,12,TRUE,2
"3627_1_7I",1,2023,TRUE,TRUE,3,15,TRUE,1
"3629_1_4I",1,2023,TRUE,TRUE,3,15,TRUE,1
"3645_1_5J",1,2023,TRUE,TRUE,3,17,TRUE,1
"3687_1_5I",1,2023,TRUE,TRUE,2,14,TRUE,1
"3692_1_7E",1,2023,TRUE,TRUE,2,9.5,TRUE,1
"3698_1_5J",1,2023,TRUE,TRUE,1,17.5,FALSE,NA
"3723_1_15D",1,2023,TRUE,TRUE,1,11,FALSE,NA
"3728_1_4D",1,2023,TRUE,TRUE,2,16,TRUE,1
"3741_1_5I",1,2023,TRUE,TRUE,8,18.5,TRUE,6
"3744_1_8A",1,2023,TRUE,TRUE,2,20.5,TRUE,1
"3763_1_12A",1,2023,TRUE,TRUE,5,16.5,TRUE,3
"3772_1_1I",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3779_1_14B",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3782_1_0J",1,2023,TRUE,TRUE,2,23,TRUE,1
"3814_1_0J",1,2023,TRUE,TRUE,3,15,TRUE,2
"3821_1_4A",1,2023,TRUE,TRUE,2,17,TRUE,2
"3845_1_7G",1,2023,TRUE,TRUE,1,20,FALSE,NA
"3850_1_17E",1,2023,TRUE,TRUE,2,14,TRUE,1
"3860_1_3D",1,2023,TRUE,TRUE,2,18,TRUE,1
"3879_1_3D",1,2023,TRUE,TRUE,2,22,TRUE,1
"3902_1_15J",1,2023,TRUE,TRUE,2,7,TRUE,1
"3930_1_8G",1,2023,TRUE,TRUE,3,18,TRUE,2
"3935_1_4I",1,2023,TRUE,TRUE,4,22,TRUE,2
"7505_1_16D",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"7515_1_9B",1,2023,TRUE,TRUE,1,7,FALSE,NA
"7517_1_5F",1,2023,TRUE,TRUE,1,7,FALSE,NA
"7533_1_2F",1,2023,TRUE,TRUE,2,17,TRUE,1
"7534_1_4F",1,2023,TRUE,TRUE,1,8.5,FALSE,NA
"7535_1_7I",1,2023,TRUE,FALSE,NA,NA,FALSE,NA
"7536_1_10J",1,2023,TRUE,TRUE,1,11,TRUE,1
"7562_1_10F",1,2023,TRUE,TRUE,1,17.5,TRUE,1
"7567_1_5F",1,2023,TRUE,TRUE,1,7,FALSE,NA
"7583_1_5F",1,2023,TRUE,TRUE,1,7,FALSE,NA
"7599_1_0G",1,2023,TRUE,TRUE,1,16,TRUE,1
"3013_2_3I",2,2023,TRUE,TRUE,1,23,TRUE,1
"3053_2_14B",2,2023,TRUE,TRUE,1,13,FALSE,NA
"3155_2_16A",2,2023,TRUE,TRUE,4,13,TRUE,2
"3156_2_11E",2,2023,TRUE,TRUE,2,10,TRUE,2
"3157_2_18E",2,2023,TRUE,TRUE,2,11,TRUE,1
"3159_2_13H",2,2023,TRUE,TRUE,10,15,TRUE,6
"3162_2_11I",2,2023,TRUE,TRUE,1,8,FALSE,NA
"3163_2_11D",2,2023,TRUE,TRUE,1,13,TRUE,1
"3164_2_14B",2,2023,TRUE,TRUE,2,16,TRUE,1
"3166_2_12B",2,2023,TRUE,TRUE,4,12.5,TRUE,3
"3167_2_15B",2,2023,TRUE,TRUE,1,19.5,FALSE,NA
"3168_2_13J",2,2023,TRUE,TRUE,3,8,TRUE,2
"3169_2_12J",2,2023,TRUE,TRUE,2,11,TRUE,1
"3172_2_17A",2,2023,TRUE,TRUE,2,14,TRUE,2
"3173_2_14B",2,2023,FALSE,FALSE,NA,NA,NA,NA
"3175_2_15A",2,2023,TRUE,TRUE,3,12,TRUE,2
"3184_2_9G",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3185_2_19B",2,2023,TRUE,TRUE,3,16.5,TRUE,2
"3185_2_7I",2,2023,TRUE,TRUE,1,16,FALSE,NA
"3186_2_18D",2,2023,TRUE,TRUE,2,17,TRUE,1
"3187_2_19C",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3188_2_19B",2,2023,TRUE,TRUE,2,12,TRUE,1
"3189_2_19C",2,2023,TRUE,TRUE,1,11,FALSE,NA
"3190_2_18C",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3323_2_2C",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3352_2_19H",2,2023,TRUE,TRUE,2,12,TRUE,1
"3413_2_2E",2,2023,TRUE,TRUE,3,10,TRUE,1
"3477_2_6C",2,2023,TRUE,TRUE,2,11,TRUE,1
"3480_2_3G",2,2023,TRUE,TRUE,1,13.5,TRUE,1
"3501_2_0J",2,2023,TRUE,TRUE,1,23,FALSE,NA
"3502_2_8B",2,2023,TRUE,TRUE,2,10,TRUE,1
"3519_2_9G",2,2023,TRUE,TRUE,1,16,TRUE,1
"3522_2_4E",2,2023,TRUE,TRUE,1,NA,TRUE,1
"3523_2_2D",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3531_2_9B",2,2023,TRUE,TRUE,2,16,TRUE,1
"3539_2_7D",2,2023,TRUE,TRUE,1,15,FALSE,NA
"3549_2_7A",2,2023,TRUE,TRUE,1,8,FALSE,NA
"3550_2_9I",2,2023,TRUE,TRUE,4,13,TRUE,2
"3562_2_19I",2,2023,TRUE,TRUE,1,11,TRUE,1
"3584_2_7F",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3585_2_3C",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3588_2_11F",2,2023,TRUE,TRUE,3,14,TRUE,1
"3597_2_7H",2,2023,TRUE,TRUE,3,16,TRUE,2
"3598_2_6D",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3602_2_2B",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3619_2_3A",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3654_2_3G",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3703_2_7C",2,2023,TRUE,TRUE,2,14,TRUE,1
"3746_2_11H",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3749_2_6B",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3751_2_8A",2,2023,TRUE,TRUE,4,14,TRUE,1
"3795_2_18C",2,2023,TRUE,TRUE,1,13,FALSE,NA
"3841_2_1C",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3847_2_4E",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3858_2_6B",2,2023,TRUE,TRUE,2,13.5,TRUE,1
"3861_2_7A",2,2023,TRUE,TRUE,1,10.5,FALSE,NA
"3865_2_9F",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3891_2_0J",2,2023,TRUE,TRUE,1,14,TRUE,1
"3905_2_1D",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3908_2_8B",2,2023,TRUE,TRUE,1,13,FALSE,NA
"3964_2_3H",2,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3965_2_11A",2,2023,TRUE,TRUE,1,17,FALSE,NA
"7560_2_17J",2,2023,TRUE,TRUE,2,13,TRUE,1
"7563_2_7A",2,2023,TRUE,TRUE,1,7,FALSE,NA
"7568_2_1C",2,2023,TRUE,TRUE,1,7,FALSE,NA
"7569_2_14I",2,2023,TRUE,TRUE,1,11,FALSE,NA
"3015_3_0F",3,2023,TRUE,TRUE,6,20,TRUE,3
"3019_3_2A",3,2023,FALSE,FALSE,NA,NA,NA,NA
"3036_3_2B",3,2023,TRUE,TRUE,1,12,FALSE,NA
"3056_3_0B",3,2023,TRUE,TRUE,3,23.5,TRUE,1
"3081_3_1B",3,2023,TRUE,TRUE,2,20.5,TRUE,1
"3304_3_3B",3,2023,TRUE,TRUE,3,29,TRUE,1
"3313_3_3B",3,2023,TRUE,TRUE,2,26,TRUE,1
"3349_3_1F",3,2023,TRUE,TRUE,7,28,TRUE,3
"3461_3_4C",3,2023,TRUE,TRUE,1,22,FALSE,NA
"3462_3_2A",3,2023,TRUE,TRUE,3,21,TRUE,2
"3507_3_3B",3,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3568_3_2C",3,2023,TRUE,TRUE,1,16,FALSE,NA
"3624_3_0D",3,2023,TRUE,TRUE,2,19,TRUE,1
"3633_3_2B",3,2023,TRUE,TRUE,1,15,FALSE,NA
"3651_3_3B",3,2023,TRUE,TRUE,2,24,TRUE,1
"3759_3_15B",3,2023,TRUE,TRUE,4,20.5,TRUE,3
"3793_3_0A",3,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3796_3_6E",3,2023,TRUE,TRUE,3,20,TRUE,1
"3797_3_4I",3,2023,TRUE,TRUE,3,28.5,TRUE,2
"3798_3_6E",3,2023,TRUE,TRUE,1,7,FALSE,NA
"3799_3_2D",3,2023,TRUE,TRUE,2,26.5,TRUE,1
"3831_3_4B",3,2023,TRUE,TRUE,3,20,TRUE,2
"3846_3_6D",3,2023,TRUE,TRUE,4,23,TRUE,2
"3906_3_1C",3,2023,TRUE,TRUE,2,22.5,TRUE,1
"3919_3_0B",3,2023,TRUE,TRUE,2,27,TRUE,1
"7502_3_5F",3,2023,TRUE,TRUE,1,14,FALSE,NA
"7523_3_1B",3,2023,TRUE,TRUE,1,13,FALSE,NA
"7539_3_15C",3,2023,TRUE,TRUE,3,16.5,TRUE,1
"7548_3_9G",3,2023,TRUE,TRUE,5,22.5,TRUE,3
"7552_3_15C",3,2023,TRUE,TRUE,5,22,TRUE,3
"7565_3_18E",3,2023,TRUE,TRUE,2,16,TRUE,1
"7573_3_3A",3,2023,TRUE,TRUE,4,17.5,TRUE,2
"7670_3_7I",3,2023,TRUE,TRUE,3,17,TRUE,1
"7677_3_5E",3,2023,TRUE,TRUE,1,15,FALSE,NA
"7678_3_5I",3,2023,TRUE,TRUE,1,18,FALSE,NA
"7684_3_14A",3,2023,TRUE,TRUE,3,8.5,TRUE,2
"7687_3_2A",3,2023,TRUE,TRUE,1,14,FALSE,NA
"7689_3_1B",3,2023,TRUE,TRUE,1,13,FALSE,NA
"1411_4_6G",4,2023,TRUE,TRUE,4,18,TRUE,3
"2230_4_10J",4,2023,TRUE,TRUE,5,23,TRUE,3
"3007_4_4H",4,2023,TRUE,TRUE,1,26,FALSE,NA
"3020_4_0D",4,2023,TRUE,TRUE,1,20.5,FALSE,NA
"3064_4_1H",4,2023,TRUE,TRUE,1,16,FALSE,NA
"3075_4_1I",4,2023,TRUE,TRUE,1,25,FALSE,NA
"3090_4_18P",4,2023,FALSE,FALSE,NA,NA,NA,NA
"3103_4_11O",4,2023,TRUE,TRUE,2,18,TRUE,1
"3122_4_8J",4,2023,TRUE,TRUE,7,17,TRUE,4
"3151_4_4I",4,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3152_4_1I",4,2023,TRUE,TRUE,1,16,FALSE,NA
"3154_4_1A",4,2023,TRUE,TRUE,2,14.5,TRUE,1
"3165_4_4H",4,2023,TRUE,TRUE,1,25,FALSE,NA
"3182_4_16H",4,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3321_4_16L",4,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3342_4_14N",4,2023,TRUE,TRUE,4,20,TRUE,1
"3364_4_3H",4,2023,TRUE,TRUE,5,15,TRUE,5
"3365_4_3J",4,2023,TRUE,TRUE,2,12,FALSE,NA
"3459_4_5H",4,2023,TRUE,TRUE,1,14,FALSE,NA
"3460_4_3J",4,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3555_4_11J",4,2023,FALSE,FALSE,NA,NA,NA,NA
"3563_4_15H",4,2023,FALSE,FALSE,NA,NA,NA,NA
"3596_4_3H",4,2023,TRUE,TRUE,3,14,TRUE,2
"3634_4_18E",4,2023,FALSE,FALSE,NA,NA,NA,NA
"3656_4_0D",4,2023,TRUE,TRUE,2,16,TRUE,1
"3660_4_2G",4,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3680_4_4J",4,2023,TRUE,TRUE,1,10,FALSE,NA
"3730_4_0I",4,2023,TRUE,TRUE,2,21,TRUE,1
"3732_4_16M",4,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3735_4_16M",4,2023,FALSE,FALSE,NA,NA,NA,NA
"3750_4_12P",4,2023,FALSE,FALSE,NA,NA,NA,NA
"3786_4_6H",4,2023,TRUE,TRUE,3,14,TRUE,1
"3787_4_3G",4,2023,TRUE,TRUE,1,18,TRUE,1
"3812_4_1D",4,2023,TRUE,TRUE,1,5,FALSE,NA
"3983_4_7I",4,2023,TRUE,FALSE,NA,NA,FALSE,NA
"7509_4_18I",4,2023,TRUE,FALSE,NA,NA,FALSE,NA
"7510_4_17G",4,2023,TRUE,TRUE,2,20,FALSE,NA
"7531_4_17H",4,2023,TRUE,TRUE,1,23,FALSE,NA
"7545_4_9J",4,2023,TRUE,TRUE,2,23,FALSE,NA
"7549_4_1B",4,2023,TRUE,TRUE,1,6,FALSE,NA
"7550_4_0H",4,2023,TRUE,TRUE,3,18,TRUE,2
"7585_4_1E",4,2023,TRUE,TRUE,1,6,FALSE,NA
"7590_4_17H",4,2023,TRUE,TRUE,1,13,FALSE,NA
"7591_4_9J",4,2023,TRUE,TRUE,3,18,TRUE,2
"7649_4_2D",4,2023,TRUE,TRUE,1,11,FALSE,NA
"7650_4_4C",4,2023,TRUE,TRUE,2,4,FALSE,NA
"7658_4_3C",4,2023,TRUE,TRUE,1,9,FALSE,NA
"7659_4_1B",4,2023,TRUE,TRUE,1,10,FALSE,NA
"7666_4_2C",4,2023,TRUE,TRUE,2,13,FALSE,NA
"7667_4_4B",4,2023,TRUE,TRUE,1,9,FALSE,NA
"7696_4_0A",4,2023,TRUE,TRUE,5,19,TRUE,4
"3010_5_14G",5,2023,TRUE,TRUE,5,13,TRUE,3
"3022_5_14J",5,2023,TRUE,TRUE,4,10,TRUE,2
"3024_5_0H",5,2023,TRUE,TRUE,1,21,FALSE,NA
"3034_5_8G",5,2023,TRUE,TRUE,1,19,FALSE,NA
"3060_5_14D",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3067_5_16F",5,2023,TRUE,TRUE,3,13,TRUE,3
"3073_5_17G",5,2023,TRUE,TRUE,3,11,TRUE,2
"3074_5_11C",5,2023,TRUE,TRUE,5,19,TRUE,3
"3093_5_14A",5,2023,TRUE,TRUE,2,21.5,TRUE,2
"3095_5_14B",5,2023,FALSE,FALSE,NA,NA,NA,NA
"3105_5_1J",5,2023,TRUE,TRUE,1,17,FALSE,NA
"3108_5_1I",5,2023,TRUE,TRUE,3,15,TRUE,2
"3109_5_12F",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3120_5_7G",5,2023,TRUE,TRUE,4,13,TRUE,2
"3124_5_16D",5,2023,TRUE,TRUE,3,21,TRUE,2
"3125_5_14C",5,2023,TRUE,TRUE,6,15,TRUE,3
"3125_5_3I",5,2023,TRUE,TRUE,4,17,TRUE,2
"3127_5_16B",5,2023,TRUE,TRUE,6,13,TRUE,3
"3135_5_18D",5,2023,TRUE,TRUE,3,14,TRUE,2
"3144_5_14J",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3148_5_2C",5,2023,TRUE,TRUE,3,18.5,TRUE,2
"3152_5_1G",5,2023,TRUE,TRUE,4,13,TRUE,3
"3153_5_14D",5,2023,TRUE,TRUE,4,16,TRUE,2
"3161_5_2F",5,2023,TRUE,TRUE,4,17,TRUE,2
"3170_5_9D",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3174_5_10I",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3178_5_18E",5,2023,TRUE,TRUE,4,15,TRUE,3
"3180_5_17B",5,2023,FALSE,FALSE,NA,NA,NA,NA
"3180_5_18C",5,2023,TRUE,TRUE,1,15,FALSE,NA
"3186_5_15G",5,2023,FALSE,FALSE,NA,NA,NA,NA
"3191_5_6E",5,2023,TRUE,TRUE,2,15,TRUE,1
"3193_5_3B",5,2023,TRUE,TRUE,2,10,TRUE,1
"3194_5_3C",5,2023,FALSE,FALSE,NA,NA,NA,NA
"3195_5_1A",5,2023,TRUE,TRUE,3,20,TRUE,2
"3196_5_4D",5,2023,TRUE,TRUE,4,11,TRUE,2
"3197_5_3A",5,2023,TRUE,TRUE,5,11,TRUE,4
"3198_5_9B",5,2023,TRUE,TRUE,1,19,FALSE,NA
"3199_5_4B",5,2023,TRUE,TRUE,7,16,TRUE,4
"3200_5_4F",5,2023,TRUE,TRUE,8,14,TRUE,4
"3328_5_0H",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3331_5_13E",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3334_5_18C",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3338_5_3I",5,2023,TRUE,TRUE,4,17,TRUE,3
"3342_5_17B",5,2023,FALSE,FALSE,NA,NA,NA,NA
"3361_5_13A",5,2023,TRUE,TRUE,1,16,FALSE,NA
"3362_5_10F",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3465_5_4C",5,2023,TRUE,TRUE,3,12,TRUE,2
"3466_5_4B",5,2023,TRUE,TRUE,2,13,TRUE,1
"3467_5_0H",5,2023,TRUE,TRUE,2,20,FALSE,NA
"3468_5_1J",5,2023,TRUE,TRUE,3,14,TRUE,2
"3470_5_13I",5,2023,TRUE,TRUE,4,12,TRUE,2
"3471_5_11D",5,2023,TRUE,TRUE,1,14,FALSE,NA
"3473_5_18G",5,2023,TRUE,TRUE,5,14,TRUE,3
"3474_5_18A",5,2023,TRUE,TRUE,6,17,TRUE,4
"3476_5_12E",5,2023,TRUE,TRUE,9,14,TRUE,4
"3479_5_3G",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3484_5_5H",5,2023,TRUE,TRUE,1,15,TRUE,1
"3488_5_15I",5,2023,TRUE,TRUE,10,13,TRUE,6
"3490_5_0F",5,2023,TRUE,TRUE,1,17,FALSE,NA
"3499_5_2G",5,2023,TRUE,TRUE,3,17,TRUE,2
"3508_5_2I",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3516_5_12C",5,2023,TRUE,TRUE,3,11,TRUE,2
"3546_5_9F",5,2023,TRUE,TRUE,1,NA,TRUE,1
"3560_5_3B",5,2023,TRUE,TRUE,6,11.5,TRUE,5
"3566_5_13H",5,2023,TRUE,TRUE,2,11,TRUE,1
"3577_5_13G",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3592_5_7J",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3615_5_11J",5,2023,TRUE,TRUE,4,17.5,TRUE,2
"3622_5_5D",5,2023,TRUE,TRUE,1,13,FALSE,NA
"3644_5_8H",5,2023,TRUE,TRUE,7,15,TRUE,4
"3649_5_11A",5,2023,TRUE,TRUE,5,17,TRUE,3
"3663_5_19I",5,2023,TRUE,TRUE,5,15,TRUE,3
"3677_5_13G",5,2023,TRUE,TRUE,2,9,TRUE,1
"3684_5_7E",5,2023,TRUE,TRUE,1,13,FALSE,NA
"3685_5_18B",5,2023,TRUE,TRUE,7,18,TRUE,4
"3697_5_16G",5,2023,TRUE,TRUE,6,12,TRUE,3
"3706_5_5I",5,2023,FALSE,FALSE,NA,NA,NA,NA
"3708_5_6F",5,2023,TRUE,TRUE,2,5,TRUE,1
"3710_5_14H",5,2023,TRUE,TRUE,4,10,TRUE,2
"3713_5_19F",5,2023,TRUE,TRUE,2,15,TRUE,1
"3714_5_7G",5,2023,TRUE,TRUE,4,12,TRUE,2
"3788_5_0F",5,2023,TRUE,TRUE,4,24,TRUE,2
"3803_5_8A",5,2023,FALSE,FALSE,NA,NA,NA,NA
"3807_5_11H",5,2023,TRUE,TRUE,3,15,TRUE,2
"3810_5_8B",5,2023,TRUE,TRUE,5,17,TRUE,4
"3811_5_16J",5,2023,TRUE,TRUE,3,12,TRUE,1
"3817_5_17H",5,2023,TRUE,TRUE,5,20,TRUE,3
"3820_5_3C",5,2023,TRUE,TRUE,3,19,TRUE,2
"3833_5_16B",5,2023,TRUE,TRUE,2,17,TRUE,1
"3836_5_9C",5,2023,TRUE,TRUE,3,15,TRUE,2
"3869_5_18E",5,2023,TRUE,TRUE,2,18,TRUE,2
"3877_5_3J",5,2023,TRUE,TRUE,1,15.5,TRUE,1
"3888_5_17I",5,2023,TRUE,TRUE,5,17,TRUE,3
"3896_5_10F",5,2023,TRUE,TRUE,3,14.5,TRUE,2
"3941_5_7B",5,2023,TRUE,TRUE,16,13.5,TRUE,8
"3984_5_15H",5,2023,FALSE,FALSE,NA,NA,NA,NA
"3987_5_3H",5,2023,TRUE,TRUE,3,13,TRUE,2
"3988_5_14C",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"3998_5_3H",5,2023,TRUE,TRUE,1,23,FALSE,NA
"5017_5_6H",5,2023,TRUE,TRUE,2,16,TRUE,1
"5021_5_5F",5,2023,TRUE,TRUE,3,12,TRUE,2
"5022_5_8F",5,2023,TRUE,TRUE,1,14,TRUE,1
"5026_5_3D",5,2023,TRUE,TRUE,3,17,TRUE,2
"5027_5_1H",5,2023,TRUE,TRUE,2,15,TRUE,1
"5029_5_2H",5,2023,TRUE,TRUE,1,13,FALSE,NA
"5033_5_10I",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"5034_5_10H",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"5035_5_13G",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"5036_5_11H",5,2023,TRUE,TRUE,4,12,TRUE,2
"5042_5_19G",5,2023,TRUE,TRUE,3,9,TRUE,2
"5043_5_15F",5,2023,TRUE,TRUE,2,5.5,TRUE,2
"5044_5_13B",5,2023,TRUE,TRUE,7,15,TRUE,5
"5045_5_12B",5,2023,TRUE,TRUE,5,19,TRUE,3
"7501_5_3C",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"7512_5_2G",5,2023,TRUE,TRUE,1,19,TRUE,1
"7519_5_3D",5,2023,TRUE,TRUE,2,17,TRUE,1
"7522_5_3F",5,2023,TRUE,TRUE,4,14,TRUE,2
"7524_5_6H",5,2023,TRUE,TRUE,2,11,TRUE,1
"7525_5_6F",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"7526_5_19E",5,2023,TRUE,TRUE,1,9,TRUE,1
"7542_5_8D",5,2023,TRUE,TRUE,2,8,TRUE,1
"7543_5_6E",5,2023,TRUE,TRUE,2,16,TRUE,1
"7546_5_14G",5,2023,TRUE,TRUE,2,10,TRUE,1
"7553_5_4E",5,2023,TRUE,TRUE,2,12,TRUE,1
"7555_5_18B",5,2023,TRUE,TRUE,2,13,TRUE,2
"7561_5_5I",5,2023,TRUE,TRUE,1,7,FALSE,NA
"7564_5_3B",5,2023,TRUE,TRUE,2,18,TRUE,1
"7570_5_1H",5,2023,TRUE,TRUE,2,13,TRUE,1
"7580_5_3J",5,2023,TRUE,TRUE,3,16.5,TRUE,2
"7581_5_4J",5,2023,TRUE,FALSE,NA,NA,FALSE,NA
"7596_5_4G",5,2023,TRUE,TRUE,2,15,TRUE,1
"7597_5_7F",5,2023,TRUE,TRUE,2,13,TRUE,1
"3005_6_18E",6,2023,TRUE,TRUE,2,18,TRUE,1
"3008_6_4J",6,2023,TRUE,TRUE,3,19,TRUE,2
"3048_6_8J",6,2023,TRUE,TRUE,2,11,TRUE,1
"3070_6_4G",6,2023,TRUE,TRUE,7,19.5,TRUE,4
"3136_6_16B",6,2023,TRUE,TRUE,6,24,TRUE,3
"3140_6_18F",6,2023,TRUE,TRUE,5,19,TRUE,4
