"year","plot","tag","plantid.seed","umbel.no","no.seeds","notes","No.leaves","Stalk_Height","Leaf.length","No.umbels","umbel.diam","Note","edited","plantid.demo","flowering.in.demo","coor.demo"
2022,15,3740,"3740_15","2",52,";",9,46.5,18,7,"SOS",NA,FALSE,"3740_15_13J",TRUE,"13J"
2022,15,3740,"3740_15","4",0,";",9,46.5,18,7,"SOS",NA,FALSE,"3740_15_13J",TRUE,"13J"
2022,15,3740,"3740_15","5",0,";",9,46.5,18,7,"SOS",NA,FALSE,"3740_15_13J",TRUE,"13J"
2022,15,3740,"3740_15","6",0,";",9,46.5,18,7,"SOS",NA,FALSE,"3740_15_13J",TRUE,"13J"
2022,15,3740,"3740_15","3",0,";",9,46.5,18,7,"SOS",NA,FALSE,"3740_15_13J",TRUE,"13J"
2022,15,3755,"3755_15","1",0,";",5,30,17.5,1,"2.5",NA,FALSE,"3755_15_11I",TRUE,"11I"
2022,15,3757,"3757_15","2",20,";",3,36,13,2,"SOS",NA,FALSE,"3757_15_13G",TRUE,"13G"
2022,15,3757,"3757_15","1",86,";",3,36,13,2,"SOS",NA,FALSE,"3757_15_13G",TRUE,"13G"
2022,15,3766,"3766_15","1",36,";",5,29,28,1,"2.5",NA,FALSE,"3766_15_19D",TRUE,"19D"
2022,15,3774,"3774_15","1",72,";",3,51,18.5,1,"5",NA,FALSE,"3774_15_9F",TRUE,"9F"
2022,15,3818,"3818_15","2",106,";",10,36,16.5,5,"SOS",NA,FALSE,"3818_15_1A",TRUE,"1A"
2022,15,3818,"3818_15","1",96,";",10,36,16.5,5,"SOS",NA,FALSE,"3818_15_1A",TRUE,"1A"
2022,15,3818,"3818_15","3",80,";",10,36,16.5,5,"SOS",NA,FALSE,"3818_15_1A",TRUE,"1A"
2022,15,3818,"3818_15","5",0,";",10,36,16.5,5,"SOS",NA,FALSE,"3818_15_1A",TRUE,"1A"
2022,15,3818,"3818_15","4",0,";",10,36,16.5,5,"SOS",NA,FALSE,"3818_15_1A",TRUE,"1A"
2022,15,3831,"3831_15","1",70,"[tag manually edited; was 3813]",5,42,18,1,"7.5",NA,FALSE,"3831_15_14B",TRUE,"14B"
2022,15,3848,"3848_15","1",2,";",3,28,20,2,"SOS",NA,FALSE,"3848_15_10J",TRUE,"10J"
2022,15,3848,"3848_15","2",0,";",3,28,20,2,"SOS",NA,FALSE,"3848_15_10J",TRUE,"10J"
2022,15,3863,"3863_15","1",36,";",3,27,15,2,"SOS",NA,FALSE,"3863_15_8I",TRUE,"8I"
2022,15,3863,"3863_15","2",14,";",3,27,15,2,"SOS",NA,FALSE,"3863_15_8I",TRUE,"8I"
2022,15,3868,"3868_15","5",0,";",8,41,20,5,"SOS",NA,FALSE,"3868_15_15A",TRUE,"15A"
2022,15,3868,"3868_15","3",88,";",8,41,20,5,"SOS",NA,FALSE,"3868_15_15A",TRUE,"15A"
2022,15,3868,"3868_15","1",146,";",8,41,20,5,"SOS",NA,FALSE,"3868_15_15A",TRUE,"15A"
2022,15,3868,"3868_15","4",24,";",8,41,20,5,"SOS",NA,FALSE,"3868_15_15A",TRUE,"15A"
2022,15,3868,"3868_15","2",80,";",8,41,20,5,"SOS",NA,FALSE,"3868_15_15A",TRUE,"15A"
2022,15,3882,"3882_15","2",0,";",4,43,25,2,"SOS",NA,FALSE,"3882_15_2I",TRUE,"2I"
2022,15,3882,"3882_15","1",138,";",4,43,25,2,"SOS",NA,FALSE,"3882_15_2I",TRUE,"2I"
2022,15,3892,"3892_15","3",0,";",6,42,21,3,"SOS",NA,FALSE,"3892_15_0B",TRUE,"0B"
2022,15,3892,"3892_15","1",48,"order unknown;",6,42,21,3,"SOS",NA,FALSE,"3892_15_0B",TRUE,"0B"
2022,15,3892,"3892_15","2",54,";",6,42,21,3,"SOS",NA,FALSE,"3892_15_0B",TRUE,"0B"
2022,15,3900,"3900_15","2",42,";",4,29,15,2,"SOS",NA,FALSE,"3900_15_11F",TRUE,"11F"
2022,15,3900,"3900_15","1",126,";",4,29,15,2,"SOS",NA,FALSE,"3900_15_11F",TRUE,"11F"
2022,15,7521,"7521_15","1",54,";",3,31.5,21,1,"3.5",NA,FALSE,"7521_15_15E",TRUE,"15E"
2022,15,7593,"7593_15","1",0,";",3,27,17,1,"5",NA,FALSE,"7593_15_7A",TRUE,"7A"
2023,1,3126,"3126_1_7E","1",96,"",4,47,18.5,2,"SOS",NA,FALSE,"3126_1_6D",TRUE,"6D"
2023,1,3126,"3126_1_7E","2",0,"",4,47,18.5,2,"SOS",NA,FALSE,"3126_1_6D",TRUE,"6D"
2023,1,3151,"3151_1_8H","1",82,"",3,37,18,3,"SOS",NA,FALSE,"3151_1_8H",TRUE,"8H"
2023,1,3151,"3151_1_8H","3",0,"",3,37,18,3,"SOS",NA,FALSE,"3151_1_8H",TRUE,"8H"
2023,1,3151,"3151_1_8H","2",38,"",3,37,18,3,"SOS",NA,FALSE,"3151_1_8H",TRUE,"8H"
2023,1,3365,"3365_1_0I","1",0,"",2,25,14,1,"3",NA,FALSE,"3365_1_0J",TRUE,"0J"
2023,1,3410,"3410_1_4J","3",12,"",6,34,14,3,"SOS",NA,FALSE,"3410_1_4J",TRUE,"4J"
2023,1,3410,"3410_1_4J","1",68,"",6,34,14,3,"SOS",NA,FALSE,"3410_1_4J",TRUE,"4J"
2023,1,3410,"3410_1_4J","2",8,"",6,34,14,3,"SOS",NA,FALSE,"3410_1_4J",TRUE,"4J"
2023,1,3411,"3411_1_9J","1",0,"",1,20,15.5,1,"3",NA,FALSE,"3411_1_9J",TRUE,"9J"
2023,1,3412,"3412_1_9J","2",32,"",4,36,17,2,"SOS",NA,FALSE,"3412_1_9I",TRUE,"9I"
2023,1,3412,"3412_1_9J","1",38,"",4,36,17,2,"SOS",NA,FALSE,"3412_1_9I",TRUE,"9I"
2023,1,3506,"3506_1_2B/E","4",14,"",5,38,14,4,"SOS",NA,FALSE,"3506_1_2E",TRUE,"2E"
2023,1,3506,"3506_1_2B/E","3",18,"",5,38,14,4,"SOS",NA,FALSE,"3506_1_2E",TRUE,"2E"
2023,1,3506,"3506_1_2B/E","2",24,"",5,38,14,4,"SOS",NA,FALSE,"3506_1_2E",TRUE,"2E"
2023,1,3506,"3506_1_2B/E","1",30,"",5,38,14,4,"SOS",NA,FALSE,"3506_1_2E",TRUE,"2E"
2023,1,3525,"3525_1_1G","1",82,"",3,49,21,2,"SOS",NA,FALSE,"3525_1_0E",TRUE,"0E"
2023,1,3525,"3525_1_1G","2",6,"",3,49,21,2,"SOS",NA,FALSE,"3525_1_0E",TRUE,"0E"
2023,1,3542,"3542_1_0I","3",0,"",4,29,14,4,"SOS",NA,FALSE,"3542_1_0I",TRUE,"0I"
2023,1,3542,"3542_1_0I","1",20,"",4,29,14,4,"SOS",NA,FALSE,"3542_1_0I",TRUE,"0I"
2023,1,3542,"3542_1_0I","4",0,"",4,29,14,4,"SOS",NA,FALSE,"3542_1_0I",TRUE,"0I"
2023,1,3542,"3542_1_0I","2",0,"",4,29,14,4,"SOS",NA,FALSE,"3542_1_0I",TRUE,"0I"
2023,1,3543,"3543_1_2F","1",90,"",3,47,15,2,"SOS",NA,FALSE,"3543_1_2F",TRUE,"2F"
2023,1,3543,"3543_1_2F","2",0,"",3,47,15,2,"SOS",NA,FALSE,"3543_1_2F",TRUE,"2F"
2023,1,3567,"3567_1_3I","1",70,"",5,35,19,4,"SOS",NA,FALSE,"3567_1_3I",TRUE,"3I"
2023,1,3567,"3567_1_3I","2",52,"",5,35,19,4,"SOS",NA,FALSE,"3567_1_3I",TRUE,"3I"
2023,1,3567,"3567_1_3I","3",0,"",5,35,19,4,"SOS",NA,FALSE,"3567_1_3I",TRUE,"3I"
2023,1,3567,"3567_1_3I","4",0,"",5,35,19,4,"SOS",NA,FALSE,"3567_1_3I",TRUE,"3I"
2023,1,3583,"3583_1_2I","1",4,"",3,28,17,1,"5",NA,FALSE,"3583_1_1I",TRUE,"1I"
2023,1,3599,"3599_1_0J","2",0,"",3,36,15,2,"SOS",NA,FALSE,"3599_1_0I",TRUE,"0I"
2023,1,3599,"3599_1_0J","1",94,"",3,36,15,2,"SOS",NA,FALSE,"3599_1_0I",TRUE,"0I"
2023,1,3608,"3608_1_3C","2",54,"",6,33,17,3,"SOS",NA,FALSE,"3608_1_3D",TRUE,"3D"
2023,1,3608,"3608_1_3C","1",62,"",6,33,17,3,"SOS",NA,FALSE,"3608_1_3D",TRUE,"3D"
2023,1,3608,"3608_1_3C","3",0,"",6,33,17,3,"SOS",NA,FALSE,"3608_1_3D",TRUE,"3D"
2023,1,3610,"3610_1_0D","2",86,"",8,42,22,6,"SOS",NA,FALSE,"3610_1_0C",TRUE,"0C"
2023,1,3610,"3610_1_0D","3",108,"",8,42,22,6,"SOS",NA,FALSE,"3610_1_0C",TRUE,"0C"
2023,1,3610,"3610_1_0D","4",40,"",8,42,22,6,"SOS",NA,FALSE,"3610_1_0C",TRUE,"0C"
2023,1,3610,"3610_1_0D","1",84,"",8,42,22,6,"SOS",NA,FALSE,"3610_1_0C",TRUE,"0C"
2023,1,3610,"3610_1_0D","6",0,"",8,42,22,6,"SOS",NA,FALSE,"3610_1_0C",TRUE,"0C"
2023,1,3610,"3610_1_0D","5",0,"",8,42,22,6,"SOS",NA,FALSE,"3610_1_0C",TRUE,"0C"
2023,1,3611,"3611_1_6I","1",58,"",3,37,12,2,"SOS",NA,FALSE,"3611_1_7I",TRUE,"7I"
2023,1,3611,"3611_1_6I","2",0,"",3,37,12,2,"SOS",NA,FALSE,"3611_1_7I",TRUE,"7I"
2023,1,3627,"3627_1_6I","1",0,"",3,29,15,1,"4",NA,FALSE,"3627_1_7I",TRUE,"7I"
2023,1,3629,"3629_1_4I","1",34,"",3,26,15,1,"4",NA,FALSE,"3629_1_4I",TRUE,"4I"
2023,1,3645,"3645_1_5I","1",12,"",3,30,17,1,"5",NA,FALSE,"3645_1_5J",TRUE,"5J"
2023,1,3687,"3687_1_4I","1",0,"",2,13,14,1,"1",NA,FALSE,"3687_1_5I",TRUE,"5I"
2023,1,3692,"3692_1_7E","1",0,"",2,24,9.5,1,"5",NA,FALSE,"3692_1_7E",TRUE,"7E"
2023,1,3728,"3728_1_4E","1",0,"",2,30,16,1,"4",NA,FALSE,"3728_1_4D",TRUE,"4D"
2023,1,3741,"3741_1_5J","5",0,"",8,34,18.5,6,"SOS",NA,FALSE,"3741_1_5I",TRUE,"5I"
2023,1,3741,"3741_1_5J","3",56,"",8,34,18.5,6,"SOS",NA,FALSE,"3741_1_5I",TRUE,"5I"
2023,1,3741,"3741_1_5J","2",102,"",8,34,18.5,6,"SOS",NA,FALSE,"3741_1_5I",TRUE,"5I"
2023,1,3741,"3741_1_5J","6",0,"",8,34,18.5,6,"SOS",NA,FALSE,"3741_1_5I",TRUE,"5I"
2023,1,3741,"3741_1_5J","1",96,"",8,34,18.5,6,"SOS",NA,FALSE,"3741_1_5I",TRUE,"5I"
2023,1,3741,"3741_1_5J","4",54,"",8,34,18.5,6,"SOS",NA,FALSE,"3741_1_5I",TRUE,"5I"
2023,1,3744,"3744_1_8B","1",0,"",2,24,20.5,1,"3",NA,FALSE,"3744_1_8A",TRUE,"8A"
2023,1,3782,"3782_1_0I","1",0,"",2,23,23,1,"3",NA,FALSE,"3782_1_0J",TRUE,"0J"
2023,1,3814,"3814_1_9J","2",0,"",3,23,15,2,"SOS",NA,FALSE,"3814_1_0J",TRUE,"0J"
2023,1,3814,"3814_1_9J","1",0,"",3,23,15,2,"SOS",NA,FALSE,"3814_1_0J",TRUE,"0J"
2023,1,3860,"3860_1_3C","1",36,"",2,35,18,1,"9",NA,FALSE,"3860_1_3D",TRUE,"3D"
2023,1,3879,"3879_1_3C","1",42,"",2,36,22,1,"7",NA,FALSE,"3879_1_3D",TRUE,"3D"
2023,1,3930,"3930_1_7H","1",140,"",3,49,18,2,"SOS",NA,FALSE,"3930_1_8G",TRUE,"8G"
2023,1,3930,"3930_1_7H","2",0,"",3,49,18,2,"SOS",NA,FALSE,"3930_1_8G",TRUE,"8G"
2023,1,3935,"3935_1_4H","2",0,"",4,34,22,2,"SOS",NA,FALSE,"3935_1_4I",TRUE,"4I"
2023,1,3935,"3935_1_4H","1",78,"",4,34,22,2,"SOS",NA,FALSE,"3935_1_4I",TRUE,"4I"
2023,1,7533,"7533_1_3E","1",30,"",2,30,17,1,"7",NA,FALSE,"7533_1_2F",TRUE,"2F"
2023,1,7599,"7599_1_1F","1",42,"",1,31,16,1,"5",NA,FALSE,"7599_1_0G",TRUE,"0G"
2023,2,3155,"3155_2_16A","1",52,"",4,35,13,2,"SOS",NA,FALSE,"3155_2_16A",TRUE,"16A"
2023,2,3155,"3155_2_16A","2",8,"",4,35,13,2,"SOS",NA,FALSE,"3155_2_16A",TRUE,"16A"
2023,2,3156,"3156_2_11E","1",10,"",2,20,10,2,"SOS",NA,FALSE,"3156_2_11E",TRUE,"11E"
2023,2,3156,"3156_2_11E","2",0,"",2,20,10,2,"SOS",NA,FALSE,"3156_2_11E",TRUE,"11E"
2023,2,3157,"3157_2_19F","1",0,"",2,34,11,1,"5",NA,FALSE,"3157_2_18E",TRUE,"18E"
2023,2,3159,"3159_2_13I","5",0,"",10,28,15,6,"SOS",NA,FALSE,"3159_2_13H",TRUE,"13H"
2023,2,3159,"3159_2_13I","3",42,"",10,28,15,6,"SOS",NA,FALSE,"3159_2_13H",TRUE,"13H"
2023,2,3159,"3159_2_13I","1",88,"",10,28,15,6,"SOS",NA,FALSE,"3159_2_13H",TRUE,"13H"
2023,2,3159,"3159_2_13I","2",28,"",10,28,15,6,"SOS",NA,FALSE,"3159_2_13H",TRUE,"13H"
2023,2,3159,"3159_2_13I","6",0,"",10,28,15,6,"SOS",NA,FALSE,"3159_2_13H",TRUE,"13H"
2023,2,3159,"3159_2_13I","4",62,"",10,28,15,6,"SOS",NA,FALSE,"3159_2_13H",TRUE,"13H"
2023,2,3163,"3163_2_11E","1",0,"",1,17,13,1,NA,NA,FALSE,"3163_2_11D",TRUE,"11D"
2023,2,3164,"3164_2_14B","1",0,"",2,28,16,1,"5",NA,FALSE,"3164_2_14B",TRUE,"14B"
2023,2,3166,"3166_2_11B","3",0,"",4,26,12.5,3,"SOS",NA,FALSE,"3166_2_12B",TRUE,"12B"
2023,2,3166,"3166_2_11B","1",116,"",4,26,12.5,3,"SOS",NA,FALSE,"3166_2_12B",TRUE,"12B"
2023,2,3166,"3166_2_11B","2",66,"",4,26,12.5,3,"SOS",NA,FALSE,"3166_2_12B",TRUE,"12B"
2023,2,3168,"3168_2_14J","1",38,"",3,28,8,2,"SOS",NA,FALSE,"3168_2_13J",TRUE,"13J"
2023,2,3168,"3168_2_14J","2",0,"",3,28,8,2,"SOS",NA,FALSE,"3168_2_13J",TRUE,"13J"
2023,2,3169,"3169_2_13J","1",2,"",2,23,11,1,"5",NA,FALSE,"3169_2_12J",TRUE,"12J"
2023,2,3172,"3172_2_17A","1",0,"",2,25,14,2,"SOS",NA,FALSE,"3172_2_17A",TRUE,"17A"
2023,2,3172,"3172_2_17A","2",0,"",2,25,14,2,"SOS",NA,FALSE,"3172_2_17A",TRUE,"17A"
2023,2,3175,"3175_2_15A","2",0,"",3,27,12,2,"SOS",NA,FALSE,"3175_2_15A",TRUE,"15A"
2023,2,3175,"3175_2_15A","1",6,"",3,27,12,2,"SOS",NA,FALSE,"3175_2_15A",TRUE,"15A"
2023,2,3185,"3185_2_18C","2",0,"",1,NA,16,0,NA,NA,FALSE,"3185_2_7I",FALSE,"7I"
2023,2,3185,"3185_2_18C","2",0,"",3,24,16.5,2,"SOS",NA,FALSE,"3185_2_19B",TRUE,"19B"
2023,2,3185,"3185_2_18C","1",0,"",1,NA,16,0,NA,NA,FALSE,"3185_2_7I",FALSE,"7I"
2023,2,3185,"3185_2_18C","1",0,"",3,24,16.5,2,"SOS",NA,FALSE,"3185_2_19B",TRUE,"19B"
2023,2,3186,"3186_2_18D","1",36,"",2,36,17,1,"5.5",NA,FALSE,"3186_2_18D",TRUE,"18D"
2023,2,3188,"3188_2_19B","1",26,"",2,23,12,1,"4",NA,FALSE,"3188_2_19B",TRUE,"19B"
2023,2,3352,"3352_2_19I","1",0,"",2,16,12,1,NA,NA,FALSE,"3352_2_19H",TRUE,"19H"
2023,2,3413,"3413_2_2E","1",0,"",3,21,10,1,"3",NA,FALSE,"3413_2_2E",TRUE,"2E"
2023,2,3480,"3480_2_3G","1",56,"",1,39,13.5,1,"5.5",NA,FALSE,"3480_2_3G",TRUE,"3G"
2023,2,3502,"3502_2_7C","1",0,"",2,27,10,1,"3",NA,FALSE,"3502_2_8B",TRUE,"8B"
2023,2,3522,"3522_2_4E","1",10,"",1,20,NA,1,"3.5",NA,FALSE,"3522_2_4E",TRUE,"4E"
2023,2,3531,"3531_2_9A","1",0,"",2,21,16,1,"2.5",NA,FALSE,"3531_2_9B",TRUE,"9B"
2023,2,3550,"3550_2_9J","1",36,"",4,27,13,2,"SOS",NA,FALSE,"3550_2_9I",TRUE,"9I"
2023,2,3550,"3550_2_9J","2",22,"",4,27,13,2,"SOS",NA,FALSE,"3550_2_9I",TRUE,"9I"
2023,2,3562,"3562_2_19I","1",0,"",1,18,11,1,"3.5",NA,FALSE,"3562_2_19I",TRUE,"19I"
2023,2,3597,"3597_2_8I","2",2,"",3,34,16,2,"SOS",NA,FALSE,"3597_2_7H",TRUE,"7H"
2023,2,3597,"3597_2_8I","1",0,"",3,34,16,2,"SOS",NA,FALSE,"3597_2_7H",TRUE,"7H"
2023,2,3703,"3703_2_7C","1",6,"",2,27.5,14,1,"2",NA,FALSE,"3703_2_7C",TRUE,"7C"
2023,2,3751,"3751_2_8A","1",0,"",4,22,14,1,"5",NA,FALSE,"3751_2_8A",TRUE,"8A"
2023,2,3858,"3858_2_6B","1",0,"",2,31,13.5,1,"3.5",NA,FALSE,"3858_2_6B",TRUE,"6B"
2023,2,7560,"7560_2_18J","1",28,"",2,22,13,1,"4",NA,FALSE,"7560_2_17J",TRUE,"17J"
2023,3,3015,"3015_3_0F","1",38,"",6,45,20,3,"SOS",NA,FALSE,"3015_3_0F",TRUE,"0F"
2023,3,3015,"3015_3_0F","2",96,"",6,45,20,3,"SOS",NA,FALSE,"3015_3_0F",TRUE,"0F"
2023,3,3015,"3015_3_0F","3",0,"",6,45,20,3,"SOS",NA,FALSE,"3015_3_0F",TRUE,"0F"
2023,3,3056,"3056_3_1B","1",0,"",3,36,23.5,1,"7",NA,FALSE,"3056_3_0B",TRUE,"0B"
2023,3,3081,"3081_3_1A","1",0,"",2,38,20.5,1,"4.5",NA,FALSE,"3081_3_1B",TRUE,"1B"
2023,3,3304,"3304_3_4C","1",78,"",3,51,29,1,"10",NA,FALSE,"3304_3_3B",TRUE,"3B"
2023,3,3313,"3313_3_4A","1",0,"",2,30.5,26,1,"3",NA,FALSE,"3313_3_3B",TRUE,"3B"
2023,3,3349,"3349_3_1F","1",102,"",7,50.5,28,3,"SOS",NA,FALSE,"3349_3_1F",TRUE,"1F"
2023,3,3349,"3349_3_1F","2",130,"",7,50.5,28,3,"SOS",NA,FALSE,"3349_3_1F",TRUE,"1F"
2023,3,3349,"3349_3_1F","3",58,"",7,50.5,28,3,"SOS",NA,FALSE,"3349_3_1F",TRUE,"1F"
2023,3,3462,"3462_3_2A","2",0,"",3,35,21,2,"SOS",NA,FALSE,"3462_3_2A",TRUE,"2A"
2023,3,3462,"3462_3_2A","1",0,"",3,35,21,2,"SOS",NA,FALSE,"3462_3_2A",TRUE,"2A"
2023,3,3518,"3518_3_16J","2",42,"found in 10I; [not captured by datasheet-making script because cf]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,3518,"3518_3_16J","1",60,"found in 10I; [not captured by datasheet-making script because cf]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2023,3,3624,"3624_3_0D","1",32,"",2,40,19,1,"4.5",NA,FALSE,"3624_3_0D",TRUE,"0D"
2023,3,3651,"3651_3_3A","1",14,"",2,38,24,1,"7",NA,FALSE,"3651_3_3B",TRUE,"3B"
2023,3,3759,"3759_3_15A","1",0,"",4,47.5,20.5,3,"SOS",NA,FALSE,"3759_3_15B",TRUE,"15B"
2023,3,3759,"3759_3_15A","3",0,"",4,47.5,20.5,3,"SOS",NA,FALSE,"3759_3_15B",TRUE,"15B"
2023,3,3759,"3759_3_15A","2",80,"",4,47.5,20.5,3,"SOS",NA,FALSE,"3759_3_15B",TRUE,"15B"
2023,3,3796,"3796_3_6E","1",0,"",3,33.5,20,1,"4",NA,FALSE,"3796_3_6E",TRUE,"6E"
2023,3,3797,"3797_3_4I","2",0,"",3,49,28.5,2,"SOS",NA,FALSE,"3797_3_4I",TRUE,"4I"
2023,3,3797,"3797_3_4I","1",68,"",3,49,28.5,2,"SOS",NA,FALSE,"3797_3_4I",TRUE,"4I"
2023,3,3799,"3799_3_3C","1",106,"",2,47,26.5,1,"6",NA,FALSE,"3799_3_2D",TRUE,"2D"
2023,3,3831,"3831_3_3C","1",0,"",3,42.5,20,2,"SOS",NA,FALSE,"3831_3_4B",TRUE,"4B"
2023,3,3831,"3831_3_3C","2",0,"",3,42.5,20,2,"SOS",NA,FALSE,"3831_3_4B",TRUE,"4B"
2023,3,3846,"3846_3_7E","1",106,"",4,46,23,2,"SOS",NA,FALSE,"3846_3_6D",TRUE,"6D"
2023,3,3846,"3846_3_7E","2",22,"",4,46,23,2,"SOS",NA,FALSE,"3846_3_6D",TRUE,"6D"
2023,3,3906,"3906_3_1C","1",0,"",2,39,22.5,1,"5.5",NA,FALSE,"3906_3_1C",TRUE,"1C"
2023,3,3919,"3919_3_1B","1",32,"",2,33.5,27,1,"4.5",NA,FALSE,"3919_3_0B",TRUE,"0B"
2023,3,7539,"7539_3_17B","1",0,"",3,28,16.5,1,"3.5",NA,FALSE,"7539_3_15C",TRUE,"15C"
2023,3,7548,"7548_3_9H","3",0,"",5,58.5,22.5,3,"SOS",NA,FALSE,"7548_3_9G",TRUE,"9G"
2023,3,7548,"7548_3_9H","2",92,"",5,58.5,22.5,3,"SOS",NA,FALSE,"7548_3_9G",TRUE,"9G"
2023,3,7548,"7548_3_9H","1",120,"",5,58.5,22.5,3,"SOS",NA,FALSE,"7548_3_9G",TRUE,"9G"
2023,3,7552,"7552_3_15D","2",0,"",5,35,22,3,"SOS",NA,FALSE,"7552_3_15C",TRUE,"15C"
2023,3,7552,"7552_3_15D","3",0,"",5,35,22,3,"SOS",NA,FALSE,"7552_3_15C",TRUE,"15C"
2023,3,7552,"7552_3_15D","1",0,"",5,35,22,3,"SOS",NA,FALSE,"7552_3_15C",TRUE,"15C"
2023,3,7565,"7565_3_18E","1",34,"",2,29,16,1,"4",NA,FALSE,"7565_3_18E",TRUE,"18E"
2023,3,7573,"7573_3_3B","1",30,"",4,47.5,17.5,2,"SOS",NA,FALSE,"7573_3_3A",TRUE,"3A"
2023,3,7573,"7573_3_3B","2",50,"",4,47.5,17.5,2,"SOS",NA,FALSE,"7573_3_3A",TRUE,"3A"
2023,3,7670,"7670_3_7I","1",104,"",3,46,17,1,"8.5",NA,FALSE,"7670_3_7I",TRUE,"7I"
2023,3,7684,"7684_3_15A","1",0,"",3,27.5,8.5,2,"SOS",NA,FALSE,"7684_3_14A",TRUE,"14A"
2023,3,7684,"7684_3_15A","2",0,"",3,27.5,8.5,2,"SOS",NA,FALSE,"7684_3_14A",TRUE,"14A"
2023,4,1411,"1411_4_8H","1",212,"",4,60,18,3,"SOS",NA,FALSE,"1411_4_6G",TRUE,"6G"
2023,4,1411,"1411_4_8H","2",250,"",4,60,18,3,"SOS",NA,FALSE,"1411_4_6G",TRUE,"6G"
2023,4,1411,"1411_4_8H","3",0,"",4,60,18,3,"SOS",NA,FALSE,"1411_4_6G",TRUE,"6G"
2023,4,2230,"2230_4_10J","1",10,"",5,49,23,3,"SOS",NA,FALSE,"2230_4_10J",TRUE,"10J"
2023,4,2230,"2230_4_10J","3",0,"",5,49,23,3,"SOS",NA,FALSE,"2230_4_10J",TRUE,"10J"
2023,4,2230,"2230_4_10J","2",12,"",5,49,23,3,"SOS",NA,FALSE,"2230_4_10J",TRUE,"10J"
2023,4,3122,"3122_4_8J","1",30,"",7,53,17,4,"SOS",NA,FALSE,"3122_4_8J",TRUE,"8J"
2023,4,3122,"3122_4_8J","3",42,"",7,53,17,4,"SOS",NA,FALSE,"3122_4_8J",TRUE,"8J"
2023,4,3122,"3122_4_8J","4",0,"",7,53,17,4,"SOS",NA,FALSE,"3122_4_8J",TRUE,"8J"
2023,4,3122,"3122_4_8J","2",90,"",7,53,17,4,"SOS",NA,FALSE,"3122_4_8J",TRUE,"8J"
2023,4,3364,"3364_4_3J","4",4,"",5,55,15,5,"SOS",NA,FALSE,"3364_4_3H",TRUE,"3H"
2023,4,3364,"3364_4_3J","1",68,"",5,55,15,5,"SOS",NA,FALSE,"3364_4_3H",TRUE,"3H"
2023,4,3364,"3364_4_3J","3",42,"",5,55,15,5,"SOS",NA,FALSE,"3364_4_3H",TRUE,"3H"
2023,4,3364,"3364_4_3J","5",0,"",5,55,15,5,"SOS",NA,FALSE,"3364_4_3H",TRUE,"3H"
2023,4,3364,"3364_4_3J","2",84,"",5,55,15,5,"SOS",NA,FALSE,"3364_4_3H",TRUE,"3H"
2023,4,3596,"3596_4_2H","1",126,"",3,60,14,2,"SOS",NA,FALSE,"3596_4_3H",TRUE,"3H"
2023,4,3596,"3596_4_2H","2",2,"",3,60,14,2,"SOS",NA,FALSE,"3596_4_3H",TRUE,"3H"
2023,4,3656,"3656_4_0C","1",52,"",2,34,16,1,"5",NA,FALSE,"3656_4_0D",TRUE,"0D"
2023,4,3730,"3730_4_0J","1",14,"",2,40,21,1,"8",NA,FALSE,"3730_4_0I",TRUE,"0I"
2023,4,3786,"3786_4_8H","1",16,"",3,41,14,1,"6",NA,FALSE,"3786_4_6H",TRUE,"6H"
2023,4,3787,"3787_4_3I","1",14,"",1,40,18,1,"4",NA,FALSE,"3787_4_3G",TRUE,"3G"
2023,4,7550,"7550_4_0H","1",90,"",3,35,18,2,"SOS",NA,FALSE,"7550_4_0H",TRUE,"0H"
2023,4,7550,"7550_4_0H","2",0,"",3,35,18,2,"SOS",NA,FALSE,"7550_4_0H",TRUE,"0H"
2023,4,7591,"7591_4_9J","1",50,"",3,44,18,2,"SOS",NA,FALSE,"7591_4_9J",TRUE,"9J"
2023,4,7591,"7591_4_9J","2",0,"",3,44,18,2,"SOS",NA,FALSE,"7591_4_9J",TRUE,"9J"
2023,4,7696,"7696_4_0A","4",0,"",5,42.5,19,4,"SOS",NA,FALSE,"7696_4_0A",TRUE,"0A"
2023,4,7696,"7696_4_0A","3",0,"",5,42.5,19,4,"SOS",NA,FALSE,"7696_4_0A",TRUE,"0A"
2023,4,7696,"7696_4_0A","1",84,"",5,42.5,19,4,"SOS",NA,FALSE,"7696_4_0A",TRUE,"0A"
2023,4,7696,"7696_4_0A","2",28,"",5,42.5,19,4,"SOS",NA,FALSE,"7696_4_0A",TRUE,"0A"
2023,5,3108,"3108_5_1I","2",14,"",3,33,15,2,"SOS",NA,FALSE,"3108_5_1I",TRUE,"1I"
2023,5,3108,"3108_5_1I","1",36,"",3,33,15,2,"SOS",NA,FALSE,"3108_5_1I",TRUE,"1I"
2023,5,3120,"3120_5_8G","2",0,"",4,26,13,2,"SOS",NA,FALSE,"3120_5_7G",TRUE,"7G"
2023,5,3120,"3120_5_8G","1",0,"",4,26,13,2,"SOS",NA,FALSE,"3120_5_7G",TRUE,"7G"
2023,5,3125,"3125_5_2I","1",42,"",6,41,15,3,"SOS",NA,FALSE,"3125_5_14C",TRUE,"14C"
