"year","plantid","plot","umbel.no","no.seeds","seed.notes","in.seed","phen.umbels","phen.julis","in.phen"
2024,"3375_7",7,1,0,"counted on 6-Jun",TRUE,2,"103; 124",TRUE
2024,"3401_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"103",TRUE
2024,"3403_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3406_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3407_7",7,2,80,"counted on 13-Jun",TRUE,2,"103; 117",TRUE
2024,"3407_7",7,1,0,"counted on 13-Jun",TRUE,2,"103; 117",TRUE
2024,"3408_7",7,1,0,"counted on 6-Jun",TRUE,1,"103",TRUE
2024,"3409_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"3447_7",7,1,0,"counted on ; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3450_7",7,3,184,"counted on 13-Jun",TRUE,3,"103; 117; 117",TRUE
2024,"3450_7",7,2,0,"counted on 13-Jun",TRUE,3,"103; 117; 117",TRUE
2024,"3450_7",7,1,186,"counted on 13-Jun",TRUE,3,"103; 117; 117",TRUE
2024,"3452_7",7,1,0,"counted on 13-Jun",TRUE,3,"117; 117; 124",TRUE
2024,"3452_7",7,2,38,"counted on 13-Jun",TRUE,3,"117; 117; 124",TRUE
2024,"3477_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3874_7",7,1,0,"counted on 6-Jun; found one umbel with 29 aborted fruit",TRUE,1,"131",TRUE
2024,"3886_7",7,1,38,"counted on 6-Jun",TRUE,3,"96; 110; 124",TRUE
2024,"3886_7",7,3,72,"counted on 6-Jun",TRUE,3,"96; 110; 124",TRUE
2024,"3886_7",7,2,78,"counted on 6-Jun",TRUE,3,"96; 110; 124",TRUE
2024,"3981_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,2,"110; 124",TRUE
2024,"3994_7",7,1,60,"counted on 13-Jun",TRUE,3,"110; 110; 131",TRUE
2024,"3994_7",7,2,68,"counted on 13-Jun",TRUE,3,"110; 110; 131",TRUE
2024,"5032_7",7,1,0,"counted on 6-Jun; found one umbel with 29 aborted fruit",TRUE,8,"96; 103; 103; 110; 117; 124; 124; 124",TRUE
2024,"5037_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"5040_7",7,2,32,"counted on 13-Jun; only two umbels present",TRUE,4,"96; 110; 124; 138",TRUE
2024,"5040_7",7,1,6,"counted on 13-Jun; only two umbels present",TRUE,4,"96; 110; 124; 138",TRUE
2024,"5041_7",7,1,0,"counted on ; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"5047_7",7,1,2,"counted on 6-Jun",TRUE,3,"103; 110; 117",TRUE
2024,"5048_7",7,1,70,"counted on 13-Jun",TRUE,3,"110; 117; 117",TRUE
2024,"5048_7",7,2,138,"counted on 13-Jun",TRUE,3,"110; 117; 117",TRUE
2024,"5049_7",7,1,32,"counted on 13-Jun",TRUE,2,"96; 117",TRUE
2024,"5049_7",7,2,28,"counted on 13-Jun",TRUE,2,"96; 117",TRUE
2024,"5050_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,2,"117; 117",TRUE
2024,"5052_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,3,"96; 96; 110",TRUE
2024,"5054_7",7,1,102,"counted on 13-Jun; only one umbel present",TRUE,2,"103; 138",TRUE
2024,"5056_7",7,1,0,"counted on 6-Jun; found one umbel with 22 aborted fruit",TRUE,2,"103; 124",TRUE
2024,"7538_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"7544_7",7,2,102,"counted on 6-Jun",TRUE,2,"96; 117",TRUE
2024,"7544_7",7,1,0,"counted on 6-Jun",TRUE,2,"96; 117",TRUE
2024,"7579_7",7,1,0,"counted on 6-Jun",TRUE,1,"117",TRUE
2024,"7631_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"7639_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"7643_7",7,1,0,"counted on 6-Jun; plant/umbels gone;",TRUE,1,"117",TRUE
2024,"7644_7",7,2,44,"counted on 13-Jun",TRUE,2,"110; 131",TRUE
2024,"7644_7",7,1,0,"counted on 13-Jun",TRUE,2,"110; 131",TRUE
2024,"7651_7",7,2,46,"counted on 13-Jun",TRUE,2,"103; 131",TRUE
2024,"7651_7",7,1,0,"counted on 13-Jun",TRUE,2,"103; 131",TRUE
2024,"7656_7",7,1,0,"counted on 13-Jun",TRUE,2,"117; 138",TRUE
2024,"7656_7",7,2,22,"counted on 13-Jun",TRUE,2,"117; 138",TRUE
2024,"R_7",7,1,0,"counted on ; plant/umbels gone;",TRUE,,,FALSE
2024,"3190_10",10,1,8,"counted on 6-Jun",TRUE,1,"103",TRUE
2024,"3353_10",10,1,0,"counted on 6-Jun; plant/umbels gone;leaves here but no umbels",TRUE,2,"110; 124",TRUE
2024,"3547_10",10,2,94,"counted on 13-Jun",TRUE,2,"103; 131",TRUE
2024,"3547_10",10,1,0,"counted on 13-Jun",TRUE,2,"103; 131",TRUE
2024,"3655_10",10,1,22,"counted on 6-Jun; no second umbel",TRUE,2,"103; 110",TRUE
2024,"7513_10",10,1,0,"counted on 13-Jun",TRUE,1,"117",TRUE
2024,"7559_10",10,1,14,"counted on 6-Jun",TRUE,1,"103",TRUE
2024,"7692_10",10,1,0,"counted on 6-Jun",TRUE,1,"117",TRUE
2024,"7698_10",10,1,14,"counted on 6-Jun",TRUE,2,"103; 117",TRUE
2024,"7698_10",10,2,176,"counted on 6-Jun",TRUE,2,"103; 117",TRUE
2024,"7645_11",11,1,0,"counted on 13-Jun",TRUE,1,"124",TRUE
2024,"3002_12",12,1,130,"counted on 15-Jun",TRUE,1,"124",TRUE
2024,"3129_12",12,1,0,"counted on 11-Jun",TRUE,3,"117; 138; 145",TRUE
2024,"3129_12",12,2,36,"counted on 11-Jun",TRUE,3,"117; 138; 145",TRUE
2024,"3133_12",12,1,16,"counted on 11-Jun",TRUE,1,"117",TRUE
2024,"3134_12",12,1,0,"counted on 15-Jun",TRUE,2,"131; 138",TRUE
2024,"3134_12",12,2,2,"counted on 15-Jun",TRUE,2,"131; 138",TRUE
2024,"3135_12",12,2,18,"counted on 15-Jun",TRUE,3,"103; 117; 124",TRUE
2024,"3135_12",12,3,92,"counted on 15-Jun",TRUE,3,"103; 117; 124",TRUE
2024,"3135_12",12,1,0,"counted on 15-Jun",TRUE,3,"103; 117; 124",TRUE
2024,"3145_12",12,1,0,"counted on 15-Jun",TRUE,1,"124",TRUE
2024,"3146_12",12,1,44,"counted on 11-Jun",TRUE,1,"131",TRUE
2024,"3147_12",12,1,14,"counted on 11-Jun",TRUE,1,"124",TRUE
2024,"3388_12",12,1,6,"counted on 11-Jun",TRUE,1,"117",TRUE
2024,"3395_12",12,1,2,"counted on 11-Jun",TRUE,1,"110",TRUE
2024,"3413_12",12,1,52,"counted on 11-Jun",TRUE,1,"117",TRUE
2024,"3422_12",12,1,42,"counted on 11-Jun",TRUE,1,"131",TRUE
2024,"3424_12",12,1,196,"counted on 11-Jun",TRUE,2,"103; 124",TRUE
2024,"3425_12",12,1,164,"counted on 11-Jun",TRUE,2,"110; 138",TRUE
2024,"3445_12",12,1,0,"counted on 15-Jun",TRUE,2,"110; 138",TRUE
2024,"3448_12",12,2,154,"counted on 11-Jun",TRUE,2,"110; 131",TRUE
2024,"3448_12",12,1,10,"counted on 11-Jun",TRUE,2,"110; 131",TRUE
2024,"3449_12",12,1,0,"counted on 15-Jun",TRUE,1,"117",TRUE
2024,"3536_12",12,1,0,"counted on 11-Jun; plant/umbels gone;",TRUE,1,"110",TRUE
2024,"3578_12",12,2,0,"counted on 11-Jun",TRUE,4,"61; 124; 131; 131",TRUE
2024,"3578_12",12,1,0,"counted on 11-Jun",TRUE,4,"61; 124; 131; 131",TRUE
2024,"3578_12",12,3,96,"counted on 11-Jun",TRUE,4,"61; 124; 131; 131",TRUE
2024,"3578_12",12,4,108,"counted on 11-Jun",TRUE,4,"61; 124; 131; 131",TRUE
2024,"3768_12",12,1,0,"counted on 11-Jun; plant/umbels gone;leaves only",TRUE,2,"124; 138",TRUE
2024,"7530_12",12,1,0,"counted on 11-Jun; plant/umbels gone;only veg leaves present",TRUE,1,"117",TRUE
2024,"7578_12",12,1,48,"counted on 11-Jun",TRUE,1,"124",TRUE
2024,"7616_12",12,1,14,"counted on 11-Jun",TRUE,1,"131",TRUE
2024,"3018_13",13,1,72,"counted on 15-Jun",TRUE,2,"110; 124",TRUE
2024,"3023_13",13,1,0,"counted on 11-Jun",TRUE,1,"124",TRUE
2024,"3026_13",13,1,0,"counted on 11-Jun",TRUE,1,"110",TRUE
2024,"3039_13",13,1,70,"counted on 11-Jun",TRUE,1,"131",TRUE
2024,"3042_13",13,1,0,"counted on 11-Jun; plant/umbels gone;",TRUE,1,"124",TRUE
2024,"3088_13",13,2,18,"counted on 11-Jun",TRUE,4,"103; 103; 131; 131",TRUE
2024,"3088_13",13,3,0,"counted on 11-Jun",TRUE,4,"103; 103; 131; 131",TRUE
2024,"3088_13",13,4,0,"counted on 11-Jun",TRUE,4,"103; 103; 131; 131",TRUE
