"Year","plantid","Plot","in.demo","in.phen","in.seed","No.leaves","Leaf.length","No.umbels","umbel.no","no.seeds","phen.umbels","phen.julis","demo.note","proc.note","demo.edited","seed.note"
2023,"3119_13",13,TRUE,TRUE,TRUE,6,13,4,5,0,5,"123; 123; 137; 137; 137","",,FALSE,""
2023,"3120_13",13,TRUE,TRUE,TRUE,7,16,5,3,12,5,"123; 123; 130; 130; 137","2 umbels dead",,FALSE,""
2023,"3120_13",13,TRUE,TRUE,TRUE,7,16,5,4,0,5,"123; 123; 130; 130; 137","2 umbels dead",,FALSE,""
2023,"3120_13",13,TRUE,TRUE,TRUE,7,16,5,2,60,5,"123; 123; 130; 130; 137","2 umbels dead",,FALSE,""
2023,"3120_13",13,TRUE,TRUE,TRUE,7,16,5,5,0,5,"123; 123; 130; 130; 137","2 umbels dead",,FALSE,""
2023,"3120_13",13,TRUE,TRUE,TRUE,7,16,5,1,58,5,"123; 123; 130; 130; 137","2 umbels dead",,FALSE,""
2023,"3123_13",13,TRUE,TRUE,TRUE,11,13,9,1,136,9,"116; 116; 116; 130; 130; 130; 130; 130; 137","3 umbels dead",,FALSE,""
2023,"3123_13",13,TRUE,TRUE,TRUE,11,13,9,6,102,9,"116; 116; 116; 130; 130; 130; 130; 130; 137","3 umbels dead",,FALSE,""
2023,"3123_13",13,TRUE,TRUE,TRUE,11,13,9,8,0,9,"116; 116; 116; 130; 130; 130; 130; 130; 137","3 umbels dead",,FALSE,""
2023,"3123_13",13,TRUE,TRUE,TRUE,11,13,9,4,84,9,"116; 116; 116; 130; 130; 130; 130; 130; 137","3 umbels dead",,FALSE,""
2023,"3123_13",13,TRUE,TRUE,TRUE,11,13,9,9,0,9,"116; 116; 116; 130; 130; 130; 130; 130; 137","3 umbels dead",,FALSE,""
2023,"3123_13",13,TRUE,TRUE,TRUE,11,13,9,2,146,9,"116; 116; 116; 130; 130; 130; 130; 130; 137","3 umbels dead",,FALSE,""
2023,"3123_13",13,TRUE,TRUE,TRUE,11,13,9,5,112,9,"116; 116; 116; 130; 130; 130; 130; 130; 137","3 umbels dead",,FALSE,""
2023,"3123_13",13,TRUE,TRUE,TRUE,11,13,9,3,104,9,"116; 116; 116; 130; 130; 130; 130; 130; 137","3 umbels dead",,FALSE,""
2023,"3123_13",13,TRUE,TRUE,TRUE,11,13,9,7,0,9,"116; 116; 116; 130; 130; 130; 130; 130; 137","3 umbels dead",,FALSE,""
2023,"3126_13",13,TRUE,FALSE,FALSE,2,14,1,,,,,"",,FALSE,
2023,"3128_13",13,TRUE,FALSE,FALSE,4,15,2,,,,,"",,FALSE,
2023,"3136_13",13,TRUE,FALSE,FALSE,2,11,2,,,,,"",,FALSE,
2023,"3138_13",13,TRUE,FALSE,FALSE,1,10,0,,,,,"",,FALSE,
2023,"3141_13",13,TRUE,FALSE,FALSE,,,,,,,,"moss + plant but no tag, so NPNT > 2 years",,FALSE,
2023,"3142_13",13,TRUE,FALSE,FALSE,0,,,,,,,"tag is 3142. NP.","tag changed in 2019 (was 3387)",TRUE,
2023,"3143_13",13,TRUE,FALSE,FALSE,3,13,2,,,,,"",,FALSE,
2023,"3154_13",13,TRUE,FALSE,FALSE,5,20,1,,,,,"a bud, prob won't make seeds",,FALSE,
2023,"3155_13",13,TRUE,TRUE,TRUE,5,18.5,3,1,386,3,"109; 123; 123","1 umbel dead, 1 eaten",,FALSE,""
2023,"3155_13",13,TRUE,TRUE,TRUE,5,18.5,3,2,0,3,"109; 123; 123","1 umbel dead, 1 eaten",,FALSE,""
2023,"3155_13",13,TRUE,TRUE,TRUE,5,18.5,3,3,0,3,"109; 123; 123","1 umbel dead, 1 eaten",,FALSE,""
2023,"3167_13",13,TRUE,FALSE,FALSE,10,3,2,,,,,"1 umbel dead",,FALSE,
2023,"3178_13",13,TRUE,TRUE,TRUE,3,13,2,1,54,2,"123; 130","old tag=3387",,FALSE,""
2023,"3178_13",13,TRUE,TRUE,TRUE,3,13,2,2,8,2,"123; 130","old tag=3387",,FALSE,""
2023,"3179_13",13,TRUE,FALSE,FALSE,4,10,2,,,,,"",,FALSE,
2023,"3180_13",13,TRUE,FALSE,FALSE,6,20,3,,,,,"",,FALSE,
2023,"3187_13",13,TRUE,TRUE,TRUE,7,14,4,1,42,3,"123; 123; 137","1 umbel dead?",,FALSE,""
2023,"3187_13",13,TRUE,TRUE,TRUE,7,14,4,2,10,3,"123; 123; 137","1 umbel dead?",,FALSE,""
2023,"3187_13",13,TRUE,TRUE,TRUE,7,14,4,3,0,3,"123; 123; 137","1 umbel dead?",,FALSE,""
2023,"3196_13",13,TRUE,FALSE,FALSE,,,,,,,,"NPNT; maybe eaten by dactylis",,FALSE,
2023,"3299_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2023,"3333_13",13,TRUE,FALSE,FALSE,3,6,2,,,,,"1 umbel dead",,FALSE,
2023,"3336_13",13,TRUE,TRUE,TRUE,4,10,4,2,36,4,"116; 116; 130; 130","2 umbels dead",,FALSE,""
2023,"3336_13",13,TRUE,TRUE,TRUE,4,10,4,3,28,4,"116; 116; 130; 130","2 umbels dead",,FALSE,""
2023,"3336_13",13,TRUE,TRUE,TRUE,4,10,4,4,0,4,"116; 116; 130; 130","2 umbels dead",,FALSE,""
2023,"3336_13",13,TRUE,TRUE,TRUE,4,10,4,1,66,4,"116; 116; 130; 130","2 umbels dead",,FALSE,""
2023,"3355_13",13,TRUE,FALSE,FALSE,3,17,2,,,,,"",,FALSE,
2023,"3357_13",13,TRUE,FALSE,FALSE,5,22,2,,,,,"",,FALSE,
2023,"3358_13",13,TRUE,FALSE,FALSE,2,11.5,1,,,,,"",,FALSE,
2023,"3359_13",13,TRUE,FALSE,FALSE,2,12,1,,,,,"",,FALSE,
2023,"3367_13",13,TRUE,TRUE,TRUE,5,15,4,1,96,4,"123; 123; 123; 144","1 umbel dead",,FALSE,""
2023,"3367_13",13,TRUE,TRUE,TRUE,5,15,4,4,0,4,"123; 123; 123; 144","1 umbel dead",,FALSE,""
2023,"3367_13",13,TRUE,TRUE,TRUE,5,15,4,3,0,4,"123; 123; 123; 144","1 umbel dead",,FALSE,""
2023,"3367_13",13,TRUE,TRUE,TRUE,5,15,4,2,88,4,"123; 123; 123; 144","1 umbel dead",,FALSE,""
2023,"3373_13",13,TRUE,FALSE,FALSE,3,14,2,,,,,"",,FALSE,
2023,"3376_13",13,TRUE,FALSE,FALSE,7,15,4,,,,,"",,FALSE,
2023,"3377_13",13,TRUE,FALSE,FALSE,3,12,2,,,,,"",,FALSE,
2023,"3382_13",13,TRUE,TRUE,TRUE,4,5,2,1,0,2,"123; 130","",,FALSE,""
2023,"3382_13",13,TRUE,TRUE,TRUE,4,5,2,2,18,2,"123; 130","",,FALSE,""
2023,"3383_13",13,TRUE,FALSE,FALSE,5,12.5,3,,,,,"",,FALSE,
2023,"3384_13",13,TRUE,TRUE,TRUE,2,17.5,1,1,10,1,"144","",,FALSE,""
2023,"3390_13",13,TRUE,TRUE,TRUE,4,13,2,2,4,2,"123; 137","",,FALSE,""
2023,"3390_13",13,TRUE,TRUE,TRUE,4,13,2,1,164,3,"123; 137; 137","",,FALSE,""
2023,"3390_13",13,TRUE,TRUE,TRUE,4,13,2,2,164,3,"123; 137; 137","",,FALSE,""
2023,"3390_13",13,TRUE,TRUE,TRUE,4,13,2,1,134,2,"123; 137","",,FALSE,""
2023,"3391_13",13,TRUE,FALSE,FALSE,3,13,2,,,,,"In 7G, not K. Next to 3390.","y-coordinate changed based on 2023 note (was K)",TRUE,
2023,"3392_13",13,TRUE,FALSE,FALSE,1,15.5,0,,,,,"",,FALSE,
2023,"3396_13",13,TRUE,FALSE,FALSE,6,17,3,,,,,"",,FALSE,
2023,"3397_13",13,TRUE,FALSE,FALSE,6,16.5,3,,,,,"",,FALSE,
2023,"3400_13",13,TRUE,TRUE,TRUE,4,17,2,1,24,2,"123; 123","",,FALSE,""
2023,"3400_13",13,TRUE,TRUE,TRUE,4,17,2,2,2,2,"123; 123","",,FALSE,""
2023,"3421_13",13,TRUE,TRUE,TRUE,2,17,2,1,84,2,"137; 144","1 umbel dead",,FALSE,""
2023,"3421_13",13,TRUE,TRUE,TRUE,2,17,2,2,0,2,"137; 144","1 umbel dead",,FALSE,""
2023,"3422_13",13,TRUE,TRUE,TRUE,2,16.5,1,1,18,1,"137","",,FALSE,""
2023,"3427_13",13,TRUE,TRUE,TRUE,4,16,3,2,52,3,"123; 137; 137","",,FALSE,""
2023,"3427_13",13,TRUE,TRUE,TRUE,4,16,3,1,48,3,"123; 137; 137","",,FALSE,""
2023,"3427_13",13,TRUE,TRUE,TRUE,4,16,3,3,44,3,"123; 137; 137","",,FALSE,""
2023,"3428_13",13,TRUE,TRUE,TRUE,,,1,1,0,1,"137","dead umbel. leaves eaten off",,FALSE,""
2023,"3429_13",13,TRUE,TRUE,TRUE,5,14,2,2,0,2,"123; 130","",,FALSE,""
2023,"3429_13",13,TRUE,TRUE,TRUE,5,14,2,1,116,2,"123; 130","",,FALSE,""
2023,"3431_13",13,TRUE,TRUE,TRUE,6,17,5,1,30,5,"123; 123; 130; 137; 144","",,FALSE,""
2023,"3431_13",13,TRUE,TRUE,TRUE,6,17,5,5,0,5,"123; 123; 130; 137; 144","",,FALSE,""
2023,"3431_13",13,TRUE,TRUE,TRUE,6,17,5,2,42,5,"123; 123; 130; 137; 144","",,FALSE,""
2023,"3431_13",13,TRUE,TRUE,TRUE,6,17,5,3,18,5,"123; 123; 130; 137; 144","",,FALSE,""
2023,"3431_13",13,TRUE,TRUE,TRUE,6,17,5,4,30,5,"123; 123; 130; 137; 144","",,FALSE,""
2023,"3433_13",13,TRUE,TRUE,TRUE,3,15,3,2,136,3,"123; 130; 130","1 umbel dead",,FALSE,""
2023,"3433_13",13,TRUE,TRUE,TRUE,3,15,3,3,0,3,"123; 130; 130","1 umbel dead",,FALSE,""
2023,"3433_13",13,TRUE,TRUE,TRUE,3,15,3,1,88,3,"123; 130; 130","1 umbel dead",,FALSE,""
2023,"3438_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2023,"3441_13",13,TRUE,TRUE,TRUE,5,15,3,1,188,3,"116; 130; 130","1 dead umbel",,FALSE,""
2023,"3441_13",13,TRUE,TRUE,TRUE,5,15,3,2,222,3,"116; 130; 130","1 dead umbel",,FALSE,""
2023,"3441_13",13,TRUE,TRUE,TRUE,5,15,3,3,0,3,"116; 130; 130","1 dead umbel",,FALSE,""
2023,"3478_13",13,TRUE,FALSE,FALSE,5,15,2,,,,,"",,FALSE,
2023,"3481_13",13,TRUE,FALSE,FALSE,8,20,4,,,,,"tag is 3481","tag changed in 2020 (was 3389)",TRUE,
2023,"3491_13",13,TRUE,FALSE,FALSE,4,16,3,,,,,"closer to 14",,FALSE,
2023,"3492_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled.",,FALSE,
2023,"3494_13",13,TRUE,FALSE,FALSE,5,15,3,,,,,"1 umbel dead",,FALSE,
2023,"3497_13",13,TRUE,FALSE,FALSE,2,20,2,,,,,"",,FALSE,
2023,"3498_13",13,TRUE,FALSE,FALSE,2,12,1,,,,,"",,FALSE,
2023,"3500_13",13,TRUE,FALSE,FALSE,3,16,2,,,,,"",,FALSE,
2023,"3515_13",13,TRUE,FALSE,FALSE,7,12,5,,,,,"",,FALSE,
2023,"3558_13",13,TRUE,TRUE,TRUE,5,10,3,2,32,3,"123; 137; 144","probably replacement tag for 3558 (was pulled)","tag changed; was 3769",TRUE,""
2023,"3558_13",13,TRUE,TRUE,TRUE,5,10,3,1,24,3,"123; 137; 144","probably replacement tag for 3558 (was pulled)","tag changed; was 3769",TRUE,""
2023,"3558_13",13,TRUE,TRUE,TRUE,5,10,3,3,0,3,"123; 137; 144","probably replacement tag for 3558 (was pulled)","tag changed; was 3769",TRUE,""
2023,"3559_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled. Next to 7537.",,FALSE,
2023,"3565_13",13,TRUE,FALSE,FALSE,5,15,3,,,,,"",,FALSE,
2023,"3573_13",13,TRUE,FALSE,FALSE,0,,,,,,,"",,FALSE,
2023,"3590_13",13,TRUE,TRUE,TRUE,0,,1,1,0,1,"123","had a bud on 5/4, but now plant is gone",,FALSE,"[gone on 4 jun]"
2023,"3593_13",13,TRUE,FALSE,FALSE,4,18,2,,,,,"",,FALSE,
2023,"3595_13",13,TRUE,FALSE,FALSE,,,,,,,,"NPNT; NP previous year",,FALSE,
2023,"3604_13",13,TRUE,TRUE,TRUE,10,9,6,6,0,6,"123; 123; 123; 123; 130; 130","2 umbels dead",,FALSE,""
2023,"3604_13",13,TRUE,TRUE,TRUE,10,9,6,1,70,6,"123; 123; 123; 123; 130; 130","2 umbels dead",,FALSE,""
2023,"3604_13",13,TRUE,TRUE,TRUE,10,9,6,2,68,6,"123; 123; 123; 123; 130; 130","2 umbels dead",,FALSE,""
2023,"3604_13",13,TRUE,TRUE,TRUE,10,9,6,4,40,6,"123; 123; 123; 123; 130; 130","2 umbels dead",,FALSE,""
2023,"3604_13",13,TRUE,TRUE,TRUE,10,9,6,3,28,6,"123; 123; 123; 123; 130; 130","2 umbels dead",,FALSE,""
2023,"3604_13",13,TRUE,TRUE,TRUE,10,9,6,5,0,6,"123; 123; 123; 123; 130; 130","2 umbels dead",,FALSE,""
2023,"3605_13",13,TRUE,FALSE,FALSE,5,15,3,,,,,"",,FALSE,
2023,"3614_13",13,TRUE,FALSE,FALSE,1,12,1,,,,,"tag says 3614","tag mis-entered as 3164;NA",TRUE,
2023,"3616_13",13,TRUE,FALSE,TRUE,3,15,3,1,102,,"","2 umbels eaten",,FALSE,""
2023,"3617_13",13,TRUE,FALSE,FALSE,4,18.5,2,,,,,"",,FALSE,
2023,"3620_13",13,TRUE,FALSE,FALSE,5,13,3,,,,,"",,FALSE,
2023,"3628_13",13,TRUE,FALSE,FALSE,4,14.5,3,,,,,"",,FALSE,
2023,"3638_13",13,TRUE,TRUE,TRUE,3,20,1,1,50,1,"144","new flower this week!","fixed ycoor (was D)",TRUE,""
2023,"3642_13",13,TRUE,TRUE,TRUE,7,13,5,3,112,5,"116; 116; 123; 137; 137","",,FALSE,""
2023,"3642_13",13,TRUE,TRUE,TRUE,7,13,5,2,114,5,"116; 116; 123; 137; 137","",,FALSE,""
2023,"3642_13",13,TRUE,TRUE,TRUE,7,13,5,5,6,5,"116; 116; 123; 137; 137","",,FALSE,""
2023,"3642_13",13,TRUE,TRUE,TRUE,7,13,5,4,60,5,"116; 116; 123; 137; 137","",,FALSE,""
2023,"3642_13",13,TRUE,TRUE,TRUE,7,13,5,1,114,5,"116; 116; 123; 137; 137","",,FALSE,""
2023,"3658_13",13,TRUE,FALSE,FALSE,2,10,1,,,,,"",,FALSE,
2023,"3675_13",13,TRUE,FALSE,FALSE,7,16,4,,,,,"",,FALSE,
2023,"3681_13",13,TRUE,FALSE,FALSE,1,11,0,,,,,"",,FALSE,
2023,"3694_13",13,TRUE,TRUE,TRUE,3,11,2,1,64,2,"130; 137","",,FALSE,""
2023,"3694_13",13,TRUE,TRUE,TRUE,3,11,2,2,22,2,"130; 137","",,FALSE,""
2023,"3701_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2023,"3705_13",13,TRUE,FALSE,FALSE,4,15,3,,,,,"",,FALSE,
2023,"3724_13",13,TRUE,FALSE,FALSE,4,19,2,,,,,"",,FALSE,
2023,"3727_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled.",,FALSE,
2023,"3756_13",13,TRUE,FALSE,FALSE,2,13,1,,,,,"",,FALSE,
2023,"3775_13",13,TRUE,FALSE,FALSE,7,13,3,,,,,"",,FALSE,
2023,"3778_13",13,TRUE,TRUE,TRUE,2,12.5,1,1,28,1,"130","",,FALSE,""
2023,"3780_13",13,TRUE,FALSE,FALSE,7,11,3,,,,,"not tracking phenology",,FALSE,
2023,"3781_13",13,TRUE,FALSE,FALSE,2,20,2,,,,,"",,FALSE,
2023,"3826_13",13,TRUE,TRUE,TRUE,5,12,3,3,0,3,"116; 123; 130","1 umbel dead",,FALSE,""
2023,"3826_13",13,TRUE,TRUE,TRUE,5,12,3,2,32,3,"116; 123; 130","1 umbel dead",,FALSE,""
2023,"3826_13",13,TRUE,TRUE,TRUE,5,12,3,1,22,3,"116; 123; 130","1 umbel dead",,FALSE,""
2023,"3830_13",13,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled.",,FALSE,
2023,"3853_13",13,TRUE,FALSE,FALSE,8,15,5,,,,,"",,FALSE,
2023,"3953_13",13,TRUE,FALSE,FALSE,3,17,0,,,,,"",,FALSE,
2023,"3978_13",13,TRUE,TRUE,TRUE,7,13.5,4,1,50,4,"123; 130; 130; 130","",,FALSE,""
2023,"3978_13",13,TRUE,TRUE,TRUE,7,13.5,4,4,18,4,"123; 130; 130; 130","",,FALSE,""
2023,"3978_13",13,TRUE,TRUE,TRUE,7,13.5,4,3,82,4,"123; 130; 130; 130","",,FALSE,""
2023,"3978_13",13,TRUE,TRUE,TRUE,7,13.5,4,2,26,4,"123; 130; 130; 130","",,FALSE,""
2023,"3980_13",13,TRUE,TRUE,TRUE,4,12,2,1,78,3,"123; 123; 137","",,FALSE,""
2023,"3980_13",13,TRUE,TRUE,TRUE,4,12,2,2,8,3,"123; 123; 137","",,FALSE,""
2023,"3989_13",13,TRUE,FALSE,FALSE,2,14,0,,,,,"tag is 3989","tag changed based on 2023 note (was 3396)",TRUE,
2023,"3997_13",13,TRUE,FALSE,FALSE,4,19,3,,,,,"",,FALSE,
2023,"7514_13",13,TRUE,FALSE,FALSE,1,15,1,,,,,"",,FALSE,
2023,"7527_13",13,TRUE,TRUE,TRUE,3,14,2,2,0,2,"123; 137","in rocks",,FALSE,""
2023,"7527_13",13,TRUE,TRUE,TRUE,3,14,2,1,90,2,"123; 137","in rocks",,FALSE,""
2023,"7532_13",13,TRUE,FALSE,FALSE,1,11,1,,,,,"",,FALSE,
2023,"7537_13",13,TRUE,TRUE,TRUE,4,10,3,1,42,3,"123; 130; 137","new tag is 7537. 1 dead umbel.","tag changed from 3880 to 7537 in 2022",TRUE,""
2023,"7537_13",13,TRUE,TRUE,TRUE,4,10,3,3,0,3,"123; 130; 137","new tag is 7537. 1 dead umbel.","tag changed from 3880 to 7537 in 2022",TRUE,""
2023,"7537_13",13,TRUE,TRUE,TRUE,4,10,3,2,0,3,"123; 130; 137","new tag is 7537. 1 dead umbel.","tag changed from 3880 to 7537 in 2022",TRUE,""
2023,"7571_13",13,TRUE,TRUE,TRUE,3,12.5,2,1,96,2,"116; 137","",,FALSE,""
2023,"7571_13",13,TRUE,TRUE,TRUE,3,12.5,2,2,62,2,"116; 137","",,FALSE,""
2023,"7589_13",13,TRUE,TRUE,TRUE,2,13,2,2,0,2,"123; 137","1 umbel dead",,FALSE,""
2023,"7589_13",13,TRUE,TRUE,TRUE,2,13,2,1,0,2,"123; 137","1 umbel dead",,FALSE,""
2023,"7592_13",13,TRUE,TRUE,TRUE,2,12,3,1,116,3,"123; 130; 144","",,FALSE,""
2023,"7592_13",13,TRUE,TRUE,TRUE,2,12,3,2,0,3,"123; 130; 144","",,FALSE,""
2023,"7592_13",13,TRUE,TRUE,TRUE,2,12,3,3,18,3,"123; 130; 144","",,FALSE,""
2023,"7683_13",13,TRUE,FALSE,FALSE,1,7,0,,,,,"",,FALSE,
2023,"7695_13",13,TRUE,FALSE,FALSE,1,6,0,,,,,"",,FALSE,
2023,"7697_13",13,TRUE,FALSE,FALSE,1,6,0,,,,,"",,FALSE,
2023,"7700_13",13,TRUE,FALSE,FALSE,1,7,0,,,,,"",,FALSE,
2023,"3004_14",14,TRUE,FALSE,FALSE,1,20,0,,,,,"",,FALSE,
2023,"3032_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled.",,FALSE,
2023,"3035_14",14,TRUE,TRUE,TRUE,2,20,1,1,26,1,"130","",,FALSE,""
2023,"3058_14",14,TRUE,TRUE,TRUE,3,19.5,2,2,0,2,"123; 144","are both dead? No explanation for NA",,FALSE,""
2023,"3058_14",14,TRUE,TRUE,TRUE,3,19.5,2,1,0,2,"123; 144","are both dead? No explanation for NA",,FALSE,""
2023,"3062_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled.",,FALSE,
2023,"3066_14",14,TRUE,FALSE,FALSE,3,16.5,1,,,,,"",,FALSE,
2023,"3084_14",14,TRUE,FALSE,FALSE,1,22.5,0,,,,,"",,FALSE,
2023,"3086_14",14,TRUE,FALSE,FALSE,4,22.5,2,,,,,"",,FALSE,
2023,"3101_14",14,TRUE,FALSE,FALSE,1,15.5,0,,,,,"",,FALSE,
2023,"3107_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled.",,FALSE,
2023,"3118_14",14,TRUE,FALSE,FALSE,1,16,0,,,,,"",,FALSE,
2023,"3149_14",14,TRUE,FALSE,FALSE,4,27,0,,,,,"outside of plot",,FALSE,
2023,"3158_14",14,TRUE,TRUE,TRUE,4,18,3,3,0,3,"116; 130; 137","",,FALSE,""
2023,"3158_14",14,TRUE,TRUE,TRUE,4,18,3,1,50,3,"116; 130; 137","",,FALSE,""
2023,"3158_14",14,TRUE,TRUE,TRUE,4,18,3,2,46,3,"116; 130; 137","",,FALSE,""
2023,"3169_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2023,"3300_14",14,TRUE,TRUE,TRUE,3,18,1,1,46,1,"123","",,FALSE,""
2023,"3305_14",14,TRUE,TRUE,TRUE,3,16,2,1,66,2,"123; 130","",,FALSE,""
2023,"3305_14",14,TRUE,TRUE,TRUE,3,16,2,2,26,2,"123; 130","",,FALSE,""
2023,"3346_14",14,TRUE,FALSE,FALSE,2,13,0,,,,,"",,FALSE,
2023,"3350_14",14,TRUE,FALSE,FALSE,1,16,0,,,,,"",,FALSE,
2023,"3359_14",14,TRUE,FALSE,FALSE,1,16.5,0,,,,,"",,FALSE,
2023,"3360_14",14,TRUE,FALSE,TRUE,4,25,3,2,128,,"","1 umbel dead?",,FALSE,""
2023,"3360_14",14,TRUE,FALSE,TRUE,4,25,3,1,162,,"","1 umbel dead?",,FALSE,""
2023,"3360_14",14,TRUE,FALSE,TRUE,4,25,3,3,0,,"","1 umbel dead?",,FALSE,""
2023,"3362_14",14,TRUE,FALSE,FALSE,2,18,1,,,,,"",,FALSE,
2023,"3363_14",14,TRUE,FALSE,FALSE,3,21,2,,,,,"Tag says 3363!!! 1 umbel dead","tag misentered as 3367;NA",TRUE,
2023,"3364_14",14,TRUE,FALSE,FALSE,,,,,,,,"NPNT > 2 years",,FALSE,
2023,"3366_14",14,TRUE,FALSE,FALSE,4,5,2,,,,,"leaves at base chewed off",,FALSE,
2023,"3370_14",14,TRUE,FALSE,FALSE,1,19.5,0,,,,,"",,FALSE,
2023,"3374_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2023,"3378_14",14,TRUE,FALSE,FALSE,1,15.5,0,,,,,"",,FALSE,
2023,"3379_14",14,TRUE,TRUE,TRUE,3,17,2,1,60,2,"123; 137","",,FALSE,""
2023,"3379_14",14,TRUE,TRUE,TRUE,3,17,2,2,0,2,"123; 137","",,FALSE,""
2023,"3380_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled.",,FALSE,
2023,"3382_14",14,TRUE,TRUE,TRUE,2,13,1,1,10,2,"116; 123","",,FALSE,""
2023,"3385_14",14,TRUE,FALSE,FALSE,3,23,0,,,,,"",,FALSE,
2023,"3398_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled.",,FALSE,
2023,"3430_14",14,TRUE,TRUE,TRUE,4,22.5,2,2,42,2,"123; 137","",,FALSE,""
2023,"3430_14",14,TRUE,TRUE,TRUE,4,22.5,2,1,72,2,"123; 137","",,FALSE,""
2023,"3431_14",14,TRUE,TRUE,TRUE,4,22,2,1,64,2,"123; 137","1 umbel dead",,FALSE,""
2023,"3431_14",14,TRUE,TRUE,TRUE,4,22,2,2,0,2,"123; 137","1 umbel dead",,FALSE,""
2023,"3432_14",14,TRUE,TRUE,TRUE,2,29,2,1,218,1,"123","1 umbel broke",,FALSE,""
2023,"3433_14",14,TRUE,FALSE,FALSE,1,16.5,0,,,,,"",,FALSE,
2023,"3434_14",14,TRUE,FALSE,FALSE,1,16,0,,,,,"",,FALSE,
2023,"3435_14",14,TRUE,FALSE,FALSE,1,21,0,,,,,"",,FALSE,
2023,"3440_14",14,TRUE,FALSE,FALSE,1,4,0,,,,,"",,FALSE,
2023,"3459_14",14,TRUE,TRUE,TRUE,3,16.5,2,2,0,2,"123; 137","",,FALSE,""
2023,"3459_14",14,TRUE,TRUE,TRUE,3,16.5,2,1,30,2,"123; 137","",,FALSE,""
2023,"3460_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled.",,FALSE,
2023,"3463_14",14,TRUE,TRUE,FALSE,1,23,0,,,1,"130","",,FALSE,""
2023,"3464_14",14,TRUE,TRUE,TRUE,2,13,1,1,54,1,"123","",,FALSE,""
2023,"3468_14",14,TRUE,FALSE,FALSE,2,20,0,,,,,"",,FALSE,
2023,"3469_14",14,TRUE,TRUE,TRUE,5,13.5,4,2,80,4,"116; 116; 130; 130","",,FALSE,""
2023,"3469_14",14,TRUE,TRUE,TRUE,5,13.5,4,3,0,4,"116; 116; 130; 130","",,FALSE,""
2023,"3469_14",14,TRUE,TRUE,TRUE,5,13.5,4,4,0,4,"116; 116; 130; 130","",,FALSE,""
2023,"3469_14",14,TRUE,TRUE,TRUE,5,13.5,4,1,16,4,"116; 116; 130; 130","",,FALSE,""
2023,"3475_14",14,TRUE,TRUE,TRUE,3,16,1,1,108,1,"137","",,FALSE,""
2023,"3482_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP. Tag pulled.",,FALSE,
2023,"3486_14",14,TRUE,FALSE,FALSE,2,28.5,0,,,,,"",,FALSE,
2023,"3487_14",14,TRUE,FALSE,FALSE,1,27,0,,,,,"",,FALSE,
2023,"3495_14",14,TRUE,TRUE,TRUE,3,11,2,1,52,2,"116; 130","1 umbel dead",,FALSE,""
2023,"3495_14",14,TRUE,TRUE,TRUE,3,11,2,2,0,2,"116; 130","1 umbel dead",,FALSE,""
2023,"3520_14",14,TRUE,TRUE,TRUE,2,20.5,1,1,18,1,"130","",,FALSE,""
2023,"3526_14",14,TRUE,FALSE,FALSE,3,18,2,,,,,"",,FALSE,
2023,"3530_14",14,TRUE,FALSE,FALSE,1,17,0,,,,,"",,FALSE,
2023,"3534_14",14,TRUE,FALSE,FALSE,,,,,,,,"NPNT. NP in 2022.",,FALSE,
2023,"3556_14",14,TRUE,FALSE,FALSE,4,19,2,,,,,"",,FALSE,
2023,"3575_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2023,"3607_14",14,TRUE,FALSE,FALSE,2,21.5,1,,,,,"stalk broken",,FALSE,
2023,"3661_14",14,TRUE,FALSE,FALSE,0,,,,,,,"NP",,FALSE,
2023,"3671_14",14,TRUE,TRUE,TRUE,5,15,3,3,0,3,"116; 123; 130","more like 6D/E, near 3926",,FALSE,""
2023,"3671_14",14,TRUE,TRUE,TRUE,5,15,3,1,102,3,"116; 123; 130","more like 6D/E, near 3926",,FALSE,""
2023,"3671_14",14,TRUE,TRUE,TRUE,5,15,3,2,80,3,"116; 123; 130","more like 6D/E, near 3926",,FALSE,""
2023,"3682_14",14,TRUE,FALSE,FALSE,3,20,2,,,,,"",,FALSE,
2023,"3689_14",14,TRUE,TRUE,TRUE,2,10,1,1,0,1,"123","",,FALSE,""
