"size.prev","size.cur","trt","p.size.cur","perturb.param","orig.par.val"
1.7,5.9,"drought",2.59890007097292e-07,"grow_int",2.54239262635616
1.8,5.9,"drought",3.27273875831901e-07,"grow_int",2.54239262635616
1.9,5.9,"drought",4.11084523251241e-07,"grow_int",2.54239262635616
2,5.9,"drought",5.1506137360279e-07,"grow_int",2.54239262635616
2.1,5.9,"drought",6.43731499007049e-07,"grow_int",2.54239262635616
2.2,5.9,"drought",8.02561109026289e-07,"grow_int",2.54239262635616
2.3,5.9,"drought",9.98133089633509e-07,"grow_int",2.54239262635616
2.4,5.9,"drought",1.23835444537269e-06,"grow_int",2.54239262635616
2.5,5.9,"drought",1.5326979479499e-06,"grow_int",2.54239262635616
2.6,5.9,"drought",1.89248277370265e-06,"grow_int",2.54239262635616
2.7,5.9,"drought",2.33119941883246e-06,"grow_int",2.54239262635616
2.8,5.9,"drought",2.86488471123834e-06,"grow_int",2.54239262635616
2.9,5.9,"drought",3.51255328617334e-06,"grow_int",2.54239262635616
3,5.9,"drought",4.29669245312056e-06,"grow_int",2.54239262635616
3.1,5.9,"drought",5.24382794485426e-06,"grow_int",2.54239262635616
3.2,5.9,"drought",6.38516859627955e-06,"grow_int",2.54239262635616
3.3,5.9,"drought",7.7573385378703e-06,"grow_int",2.54239262635616
3.4,5.9,"drought",9.40320599159718e-06,"grow_int",2.54239262635616
3.5,5.9,"drought",1.13728182089721e-05,"grow_int",2.54239262635616
3.6,5.9,"drought",1.37244524715048e-05,"grow_int",2.54239262635616
3.7,5.9,"drought",1.65257933611315e-05,"grow_int",2.54239262635616
3.8,5.9,"drought",1.98552466770754e-05,"grow_int",2.54239262635616
3.9,5.9,"drought",2.38034003985991e-05,"grow_int",2.54239262635616
4,5.9,"drought",2.84746429402364e-05,"grow_int",2.54239262635616
4.1,5.9,"drought",3.39889485851475e-05,"grow_int",2.54239262635616
4.2,5.9,"drought",4.0483839379137e-05,"grow_int",2.54239262635616
4.3,5.9,"drought",4.81165318870339e-05,"grow_int",2.54239262635616
4.4,5.9,"drought",5.70662760181126e-05,"grow_int",2.54239262635616
4.5,5.9,"drought",6.75368915813139e-05,"grow_int",2.54239262635616
4.6,5.9,"drought",7.97595062981781e-05,"grow_int",2.54239262635616
4.7,5.9,"drought",9.39954966470888e-05,"grow_int",2.54239262635616
4.8,5.9,"drought",0.000110539630104884,"grow_int",2.54239262635616
4.9,5.9,"drought",0.000129723404063231,"grow_int",2.54239262635616
5,5.9,"drought",0.000151918572904833,"grow_int",2.54239262635616
5.1,5.9,"drought",0.000177540850412797,"grow_int",2.54239262635616
5.2,5.9,"drought",0.000207053769847865,"grow_int",2.54239262635616
5.3,5.9,"drought",0.000240972678665386,"grow_int",2.54239262635616
5.4,5.9,"drought",0.000279868838971033,"grow_int",2.54239262635616
5.5,5.9,"drought",0.000324373598458898,"grow_int",2.54239262635616
5.6,5.9,"drought",0.000375182589780215,"grow_int",2.54239262635616
5.7,5.9,"drought",0.000433059909114076,"grow_int",2.54239262635616
5.8,5.9,"drought",0.000498842217229886,"grow_int",2.54239262635616
5.9,5.9,"drought",0.000573442698639367,"grow_int",2.54239262635616
6,5.9,"drought",0.000657854806648773,"grow_int",2.54239262635616
0.5,6,"drought",5.14743254888748e-09,"grow_int",2.54239262635616
0.6,6,"drought",6.74580886975334e-09,"grow_int",2.54239262635616
0.7,6,"drought",8.81562030743468e-09,"grow_int",2.54239262635616
0.8,6,"drought",1.1488321881322e-08,"grow_int",2.54239262635616
0.9,6,"drought",1.49298313375403e-08,"grow_int",2.54239262635616
1,6,"drought",1.93489664485458e-08,"grow_int",2.54239262635616
1.1,6,"drought",2.50077943670136e-08,"grow_int",2.54239262635616
1.2,6,"drought",3.22342890994431e-08,"grow_int",2.54239262635616
1.3,6,"drought",4.1437766665796e-08,"grow_int",2.54239262635616
1.4,6,"drought",5.31276527902495e-08,"grow_int",2.54239262635616
1.5,6,"drought",6.79362365220436e-08,"grow_int",2.54239262635616
1.6,6,"drought",8.66461766216504e-08,"grow_int",2.54239262635616
1.7,6,"drought",1.10223657573393e-07,"grow_int",2.54239262635616
1.8,6,"drought",1.39858240493813e-07,"grow_int",2.54239262635616
1.9,6,"drought",1.77010622851901e-07,"grow_int",2.54239262635616
2,6,"drought",2.23469711694657e-07,"grow_int",2.54239262635616
2.1,6,"drought",2.81420629869564e-07,"grow_int",2.54239262635616
2.2,6,"drought",3.53525515396591e-07,"grow_int",2.54239262635616
2.3,6,"drought",4.43019242403367e-07,"grow_int",2.54239262635616
2.4,6,"drought",5.53822489461147e-07,"grow_int",2.54239262635616
2.5,6,"drought",6.90674909053883e-07,"grow_int",2.54239262635616
2.6,6,"drought",8.5929151123526e-07,"grow_int",2.54239262635616
2.7,6,"drought",1.06654576577665e-06,"grow_int",2.54239262635616
2.8,6,"drought",1.32068335019683e-06,"grow_int",2.54239262635616
2.9,6,"drought",1.63157092518573e-06,"grow_int",2.54239262635616
3,6,"drought",2.01098480240857e-06,"grow_int",2.54239262635616
3.1,6,"drought",2.47294487978558e-06,"grow_int",2.54239262635616
3.2,6,"drought",3.03409975215155e-06,"grow_int",2.54239262635616
3.3,6,"drought",3.71416945537619e-06,"grow_int",2.54239262635616
3.4,6,"drought",4.53645286264346e-06,"grow_int",2.54239262635616
3.5,6,"drought",5.5284073139372e-06,"grow_int",2.54239262635616
3.6,6,"drought",6.72230861317646e-06,"grow_int",2.54239262635616
3.7,6,"drought",8.15600005905003e-06,"grow_int",2.54239262635616
3.8,6,"drought",9.87373967026177e-06,"grow_int",2.54239262635616
3.9,6,"drought",1.19271552060055e-05,"grow_int",2.54239262635616
4,6,"drought",1.43763169478756e-05,"grow_int",2.54239262635616
4.1,6,"drought",1.7290938477302e-05,"grow_int",2.54239262635616
4.2,6,"drought",2.07517158275701e-05,"grow_int",2.54239262635616
4.3,6,"drought",2.48518153835899e-05,"grow_int",2.54239262635616
4.4,6,"drought",2.96985207154473e-05,"grow_int",2.54239262635616
4.5,6,"drought",3.54150481308471e-05,"grow_int",2.54239262635616
4.6,6,"drought",4.2142540082485e-05,"grow_int",2.54239262635616
4.7,6,"drought",5.0042244633383e-05,"grow_int",2.54239262635616
4.8,6,"drought",5.92978879297588e-05,"grow_int",2.54239262635616
4.9,6,"drought",7.01182450204152e-05,"grow_int",2.54239262635616
5,6,"drought",8.27399123580835e-05,"grow_int",2.54239262635616
5.1,6,"drought",9.74302828875064e-05,"grow_int",2.54239262635616
5.2,6,"drought",0.000114490721736112,"grow_int",2.54239262635616
5.3,6,"drought",0.000134259937148848,"grow_int",2.54239262635616
5.4,6,"drought",0.000157117537427664,"grow_int",2.54239262635616
5.5,6,"drought",0.000183487760233761,"grow_int",2.54239262635616
5.6,6,"drought",0.000213843355681377,"grow_int",2.54239262635616
5.7,6,"drought",0.000248709599199931,"grow_int",2.54239262635616
5.8,6,"drought",0.000288668404183364,"grow_int",2.54239262635616
5.9,6,"drought",0.000334362498011398,"grow_int",2.54239262635616
6,6,"drought",0.000386499618162434,"grow_int",2.54239262635616
0.5,0.5,"irrigated",0.000735414951371062,"grow_int",1.98734303130491
0.6,0.5,"irrigated",0.000611199819373609,"grow_int",1.98734303130491
0.7,0.5,"irrigated",0.000505056071773499,"grow_int",1.98734303130491
0.8,0.5,"irrigated",0.000414964543450256,"grow_int",1.98734303130491
0.9,0.5,"irrigated",0.000339005786873251,"grow_int",1.98734303130491
1,0.5,"irrigated",0.000275383513941854,"grow_int",1.98734303130491
1.1,0.5,"irrigated",0.000222440391709655,"grow_int",1.98734303130491
1.2,0.5,"irrigated",0.000178667102482193,"grow_int",1.98734303130491
1.3,0.5,"irrigated",0.00014270566531135,"grow_int",1.98734303130491
1.4,0.5,"irrigated",0.000113348041271154,"grow_int",1.98734303130491
1.5,0.5,"irrigated",8.9531019950971e-05,"grow_int",1.98734303130491
1.6,0.5,"irrigated",7.03283208512255e-05,"grow_int",1.98734303130491
1.7,0.5,"irrigated",5.49407521086828e-05,"grow_int",1.98734303130491
1.8,0.5,"irrigated",4.26851606336481e-05,"grow_int",1.98734303130491
1.9,0.5,"irrigated",3.29827914004009e-05,"grow_int",1.98734303130491
2,0.5,"irrigated",2.5347556791657e-05,"grow_int",1.98734303130491
2.1,0.5,"irrigated",1.93746053670338e-05,"grow_int",1.98734303130491
2.2,0.5,"irrigated",1.47294773674216e-05,"grow_int",1.98734303130491
2.3,0.5,"irrigated",1.11380443402091e-05,"grow_int",1.98734303130491
2.4,0.5,"irrigated",8.37735383513427e-06,"grow_int",1.98734303130491
2.5,0.5,"irrigated",6.26743748064885e-06,"grow_int",1.98734303130491
2.6,0.5,"irrigated",4.66409140136019e-06,"grow_int",1.98734303130491
2.7,0.5,"irrigated",3.45260080224594e-06,"grow_int",1.98734303130491
2.8,0.5,"irrigated",2.54235418913355e-06,"grow_int",1.98734303130491
2.9,0.5,"irrigated",1.86227550014315e-06,"grow_int",1.98734303130491
3,0.5,"irrigated",1.35699273227609e-06,"grow_int",1.98734303130491
3.1,0.5,"irrigated",9.83657869357478e-07,"grow_int",1.98734303130491
3.2,0.5,"irrigated",7.09333597751307e-07,"grow_int",1.98734303130491
3.3,0.5,"irrigated",5.08866160857263e-07,"grow_int",1.98734303130491
3.4,0.5,"irrigated",3.6316967893136e-07,"grow_int",1.98734303130491
3.5,0.5,"irrigated",2.57854476033597e-07,"grow_int",1.98734303130491
3.6,0.5,"irrigated",1.82139730991331e-07,"grow_int",1.98734303130491
3.7,0.5,"irrigated",1.2799859640316e-07,"grow_int",1.98734303130491
3.8,0.5,"irrigated",8.94914495352753e-08,"grow_int",1.98734303130491
3.9,0.5,"irrigated",6.22499151990739e-08,"grow_int",1.98734303130491
4,0.5,"irrigated",4.30805953065789e-08,"grow_int",1.98734303130491
4.1,0.5,"irrigated",2.96629900747401e-08,"grow_int",1.98734303130491
4.2,0.5,"irrigated",2.03208942892959e-08,"grow_int",1.98734303130491
4.3,0.5,"irrigated",1.38506293712492e-08,"grow_int",1.98734303130491
4.4,0.5,"irrigated",9.39288341165127e-09,"grow_int",1.98734303130491
4.5,0.5,"irrigated",6.33774578923838e-09,"grow_int",1.98734303130491
4.6,0.5,"irrigated",4.25481510914346e-09,"grow_int",1.98734303130491
4.7,0.5,"irrigated",2.8421036432446e-09,"grow_int",1.98734303130491
4.8,0.5,"irrigated",1.88892902685623e-09,"grow_int",1.98734303130491
4.9,0.5,"irrigated",1.24913931984807e-09,"grow_int",1.98734303130491
5,0.5,"irrigated",8.21917948230106e-10,"grow_int",1.98734303130491
5.1,0.5,"irrigated",5.38110018472015e-10,"grow_int",1.98734303130491
5.2,0.5,"irrigated",3.50542963739495e-10,"grow_int",1.98734303130491
5.3,0.5,"irrigated",2.27217296240575e-10,"grow_int",1.98734303130491
5.4,0.5,"irrigated",1.46545922488509e-10,"grow_int",1.98734303130491
5.5,0.5,"irrigated",9.40460246460027e-11,"grow_int",1.98734303130491
5.6,0.5,"irrigated",6.005421740107e-11,"grow_int",1.98734303130491
5.7,0.5,"irrigated",3.81579334945005e-11,"grow_int",1.98734303130491
5.8,0.5,"irrigated",2.41249398319468e-11,"grow_int",1.98734303130491
5.9,0.5,"irrigated",1.51771203293348e-11,"grow_int",1.98734303130491
6,0.5,"irrigated",9.50070546021628e-12,"grow_int",1.98734303130491
0.5,0.6,"irrigated",0.00118349334328081,"grow_int",1.98734303130491
0.6,0.6,"irrigated",0.00099539073364921,"grow_int",1.98734303130491
0.7,0.6,"irrigated",0.000832390250020431,"grow_int",1.98734303130491
0.8,0.6,"irrigated",0.000692110423409563,"grow_int",1.98734303130491
0.9,0.6,"irrigated",0.000572200882542155,"grow_int",1.98734303130491
1,0.6,"irrigated",0.000470388137206915,"grow_int",1.98734303130491
1.1,0.6,"irrigated",0.000384511281379237,"grow_int",1.98734303130491
1.2,0.6,"irrigated",0.000312548228175547,"grow_int",1.98734303130491
1.3,0.6,"irrigated",0.000252633345537283,"grow_int",1.98734303130491
1.4,0.6,"irrigated",0.00020306753176289,"grow_int",1.98734303130491
1.5,0.6,"irrigated",0.00016232186142351,"grow_int",1.98734303130491
1.6,0.6,"irrigated",0.000129035955599526,"grow_int",1.98734303130491
1.7,0.6,"irrigated",0.00010201219823879,"grow_int",1.98734303130491
1.8,0.6,"irrigated",8.02068458003003e-05,"grow_int",1.98734303130491
1.9,0.6,"irrigated",6.27189728735905e-05,"grow_int",1.98734303130491
2,0.6,"irrigated",4.87780737410734e-05,"grow_int",1.98734303130491
2.1,0.6,"irrigated",3.77310089132994e-05,"grow_int",1.98734303130491
2.2,0.6,"irrigated",2.90288547372927e-05,"grow_int",1.98734303130491
2.3,0.6,"irrigated",2.22140895843619e-05,"grow_int",1.98734303130491
2.4,0.6,"irrigated",1.69084363670782e-05,"grow_int",1.98734303130491
2.5,0.6,"irrigated",1.28015810587124e-05,"grow_int",1.98734303130491
2.6,0.6,"irrigated",9.64090191488965e-06,"grow_int",1.98734303130491
2.7,0.6,"irrigated",7.22227449807841e-06,"grow_int",1.98734303130491
2.8,0.6,"irrigated",5.38196277660232e-06,"grow_int",1.98734303130491
2.9,0.6,"irrigated",3.98956529136128e-06,"grow_int",1.98734303130491
3,0.6,"irrigated",2.94195605078937e-06,"grow_int",1.98734303130491
3.1,0.6,"irrigated",2.15814063192191e-06,"grow_int",1.98734303130491
3.2,0.6,"irrigated",1.57493709891608e-06,"grow_int",1.98734303130491
3.3,0.6,"irrigated",1.14338704160544e-06,"grow_int",1.98734303130491
3.4,0.6,"irrigated",8.25802680277466e-07,"grow_int",1.98734303130491
3.5,0.6,"irrigated",5.93360172739975e-07,"grow_int",1.98734303130491
3.6,0.6,"irrigated",4.24155810149135e-07,"grow_int",1.98734303130491
3.7,0.6,"irrigated",3.01649735395749e-07,"grow_int",1.98734303130491
3.8,0.6,"irrigated",2.13430408575258e-07,"grow_int",1.98734303130491
3.9,0.6,"irrigated",1.50241713850258e-07,"grow_int",1.98734303130491
4,0.6,"irrigated",1.05222949820739e-07,"grow_int",1.98734303130491
4.1,0.6,"irrigated",7.33197060147262e-08,"grow_int",1.98734303130491
4.2,0.6,"irrigated",5.08306445668722e-08,"grow_int",1.98734303130491
4.3,0.6,"irrigated",3.5061405387031e-08,"grow_int",1.98734303130491
4.4,0.6,"irrigated",2.40622234535458e-08,"grow_int",1.98734303130491
4.5,0.6,"irrigated",1.64304194639233e-08,"grow_int",1.98734303130491
4.6,0.6,"irrigated",1.11627587835516e-08,"grow_int",1.98734303130491
4.7,0.6,"irrigated",7.54584309608935e-09,"grow_int",1.98734303130491
4.8,0.6,"irrigated",5.07528589362281e-09,"grow_int",1.98734303130491
4.9,0.6,"irrigated",3.39650893820237e-09,"grow_int",1.98734303130491
5,0.6,"irrigated",2.26166021673955e-09,"grow_int",1.98734303130491
5.1,0.6,"irrigated",1.49846631304105e-09,"grow_int",1.98734303130491
5.2,0.6,"irrigated",9.87857206069714e-10,"grow_int",1.98734303130491
5.3,0.6,"irrigated",6.47994496692034e-10,"grow_int",1.98734303130491
5.4,0.6,"irrigated",4.22941869544477e-10,"grow_int",1.98734303130491
5.5,0.6,"irrigated",2.74678328485675e-10,"grow_int",1.98734303130491
5.6,0.6,"irrigated",1.77502501146138e-10,"grow_int",1.98734303130491
5.7,0.6,"irrigated",1.14136046107409e-10,"grow_int",1.98734303130491
5.8,0.6,"irrigated",7.30266246387123e-11,"grow_int",1.98734303130491
5.9,0.6,"irrigated",4.64923370791551e-11,"grow_int",1.98734303130491
6,0.6,"irrigated",2.94526832392386e-11,"grow_int",1.98734303130491
0.5,0.7,"irrigated",0.00185022647280899,"grow_int",1.98734303130491
0.6,0.7,"irrigated",0.00157481548392872,"grow_int",1.98734303130491
0.7,0.7,"irrigated",0.00133272357173396,"grow_int",1.98734303130491
0.8,0.7,"irrigated",0.00112141276723452,"grow_int",1.98734303130491
0.9,0.7,"irrigated",0.000938243666397131,"grow_int",1.98734303130491
1,0.7,"irrigated",0.000780549573083123,"grow_int",1.98734303130491
1.1,0.7,"irrigated",0.000645699169716246,"grow_int",1.98734303130491
1.2,0.7,"irrigated",0.000531147564796224,"grow_int",1.98734303130491
1.3,0.7,"irrigated",0.000434476047069469,"grow_int",1.98734303130491
1.4,0.7,"irrigated",0.000353421256914098,"grow_int",1.98734303130491
1.5,0.7,"irrigated",0.000285894764987278,"grow_int",1.98734303130491
1.6,0.7,"irrigated",0.000229994231160842,"grow_int",1.98734303130491
1.7,0.7,"irrigated",0.00018400741256075,"grow_int",1.98734303130491
1.8,0.7,"irrigated",0.000146410310538959,"grow_int",1.98734303130491
1.9,0.7,"irrigated",0.00011586070673648,"grow_int",1.98734303130491
2,0.7,"irrigated",9.11882525923687e-05,"grow_int",1.98734303130491
2.1,0.7,"irrigated",7.138215872338e-05,"grow_int",1.98734303130491
2.2,0.7,"irrigated",5.55773932710886e-05,"grow_int",1.98734303130491
2.3,0.7,"irrigated",4.30401525467994e-05,"grow_int",1.98734303130491
2.4,0.7,"irrigated",3.31532220326465e-05,"grow_int",1.98734303130491
2.5,0.7,"irrigated",2.54017078620714e-05,"grow_int",1.98734303130491
2.6,0.7,"irrigated",1.9359493144395e-05,"grow_int",1.98734303130491
2.7,0.7,"irrigated",1.46766629511483e-05,"grow_int",1.98734303130491
2.8,0.7,"irrigated",1.10680479404775e-05,"grow_int",1.98734303130491
2.9,0.7,"irrigated",8.3029597111137e-06,"grow_int",1.98734303130491
3,0.7,"irrigated",6.19613035664586e-06,"grow_int",1.98734303130491
3.1,0.7,"irrigated",4.59982298036222e-06,"grow_int",1.98734303130491
3.2,0.7,"irrigated",3.39704736488018e-06,"grow_int",1.98734303130491
3.3,0.7,"irrigated",2.49579359971388e-06,"grow_int",1.98734303130491
3.4,0.7,"irrigated",1.82418424557547e-06,"grow_int",1.98734303130491
3.5,0.7,"irrigated",1.32644063164574e-06,"grow_int",1.98734303130491
3.6,0.7,"irrigated",9.59559382973225e-07,"grow_int",1.98734303130491
3.7,0.7,"irrigated",6.90599717836512e-07,"grow_int",1.98734303130491
3.8,0.7,"irrigated",4.94489137016815e-07,"grow_int",1.98734303130491
3.9,0.7,"irrigated",3.52263787689965e-07,"grow_int",1.98734303130491
4,0.7,"irrigated",2.49669192051369e-07,"grow_int",1.98734303130491
4.1,0.7,"irrigated",1.76056559219269e-07,"grow_int",1.98734303130491
4.2,0.7,"irrigated",1.23519101438971e-07,"grow_int",1.98734303130491
4.3,0.7,"irrigated",8.62213540208589e-08,"grow_int",1.98734303130491
4.4,0.7,"irrigated",5.98822742437304e-08,"grow_int",1.98734303130491
4.5,0.7,"irrigated",4.13797814988465e-08,"grow_int",1.98734303130491
4.6,0.7,"irrigated",2.84503814790023e-08,"grow_int",1.98734303130491
4.7,0.7,"irrigated",1.94626214721785e-08,"grow_int",1.98734303130491
4.8,0.7,"irrigated",1.32474133877694e-08,"grow_int",1.98734303130491
4.9,0.7,"irrigated",8.97181585180975e-09,"grow_int",1.98734303130491
5,0.7,"irrigated",6.04577471211193e-09,"grow_int",1.98734303130491
5.1,0.7,"irrigated",4.05367192215386e-09,"grow_int",1.98734303130491
5.2,0.7,"irrigated",2.70441164166119e-09,"grow_int",1.98734303130491
5.3,0.7,"irrigated",1.79525834362131e-09,"grow_int",1.98734303130491
5.4,0.7,"irrigated",1.18580514076711e-09,"grow_int",1.98734303130491
5.5,0.7,"irrigated",7.79352720567551e-10,"grow_int",1.98734303130491
5.6,0.7,"irrigated",5.0967243816083e-10,"grow_int",1.98734303130491
5.7,0.7,"irrigated",3.31654967965118e-10,"grow_int",1.98734303130491
5.8,0.7,"irrigated",2.14744437324322e-10,"grow_int",1.98734303130491
5.9,0.7,"irrigated",1.38356346356549e-10,"grow_int",1.98734303130491
6,0.7,"irrigated",8.86991760146443e-11,"grow_int",1.98734303130491
0.5,0.8,"irrigated",0.00281002166296782,"grow_int",1.98734303130491
0.6,0.8,"irrigated",0.00242042408300097,"grow_int",1.98734303130491
0.7,0.8,"irrigated",0.00207290252301991,"grow_int",1.98734303130491
0.8,0.8,"irrigated",0.00176514874812684,"grow_int",1.98734303130491
0.9,0.8,"irrigated",0.00149454317618775,"grow_int",1.98734303130491
1,0.8,"irrigated",0.00125825981534671,"grow_int",1.98734303130491
1.1,0.8,"irrigated",0.00105336061497663,"grow_int",1.98734303130491
1.2,0.8,"irrigated",0.000876877758509216,"grow_int",1.98734303130491
1.3,0.8,"irrigated",0.000725883141692348,"grow_int",1.98734303130491
1.4,0.8,"irrigated",0.000597544908919219,"grow_int",1.98734303130491
1.5,0.8,"irrigated",0.000489171445935296,"grow_int",1.98734303130491
1.6,0.8,"irrigated",0.000398243641093409,"grow_int",1.98734303130491
1.7,0.8,"irrigated",0.000322436528960495,"grow_int",1.98734303130491
1.8,0.8,"irrigated",0.000259631625497582,"grow_int",1.98734303130491
1.9,0.8,"irrigated",0.000207921364066959,"grow_int",1.98734303130491
