"size.pre","size.cur","trt","p.size.cur","perturb.param"
2.2,4.9,"drought",2.71683252886079e-11,"recr_sigma"
2.2,4.9,"irrigated",7.94393749472675e-14,"recr_sigma"
2.2,5,"control",8.87332961795063e-14,"recr_sigma"
2.2,5,"drought",3.73995868623581e-12,"recr_sigma"
2.2,5,"irrigated",8.68132284806014e-15,"recr_sigma"
2.2,5.1,"control",9.69763810590916e-15,"recr_sigma"
2.2,5.1,"drought",4.74722096456827e-13,"recr_sigma"
2.2,5.1,"irrigated",8.74791797697727e-16,"recr_sigma"
2.2,5.2,"control",9.77268808528533e-16,"recr_sigma"
2.2,5.2,"drought",5.55623741799549e-14,"recr_sigma"
2.2,5.2,"irrigated",8.12815923404162e-17,"recr_sigma"
2.2,5.3,"control",9.08094003524473e-17,"recr_sigma"
2.2,5.3,"drought",5.99640349544674e-15,"recr_sigma"
2.2,5.3,"irrigated",6.9638339916488e-18,"recr_sigma"
2.2,5.4,"control",7.7806572423129e-18,"recr_sigma"
2.2,5.4,"drought",5.96718645401354e-16,"recr_sigma"
2.2,5.4,"irrigated",5.50140125194199e-19,"recr_sigma"
2.2,5.5,"control",6.14710265618053e-19,"recr_sigma"
2.2,5.5,"drought",5.4754154073116e-17,"recr_sigma"
2.2,5.5,"irrigated",4.00743918228973e-20,"recr_sigma"
2.2,5.6,"control",4.47809552555405e-20,"recr_sigma"
2.2,5.6,"drought",4.632690052554e-18,"recr_sigma"
2.2,5.6,"irrigated",2.69171617424468e-21,"recr_sigma"
2.2,5.7,"control",3.00804928173616e-21,"recr_sigma"
2.2,5.7,"drought",3.61424943694433e-19,"recr_sigma"
2.2,5.7,"irrigated",1.66709478897945e-22,"recr_sigma"
2.2,5.8,"control",1.8631389560686e-22,"recr_sigma"
2.2,5.8,"drought",2.59999016364742e-20,"recr_sigma"
2.2,5.8,"irrigated",9.52050596876787e-24,"recr_sigma"
2.2,5.9,"control",1.06407992960994e-23,"recr_sigma"
2.2,5.9,"drought",1.7246222852224e-21,"recr_sigma"
2.2,5.9,"irrigated",5.01335514613511e-25,"recr_sigma"
2.2,6,"control",5.60366239979516e-25,"recr_sigma"
2.2,6,"drought",1.05483610932703e-22,"recr_sigma"
2.2,6,"irrigated",2.43425246486946e-26,"recr_sigma"
2.3,0.5,"control",7.11122574080009e-07,"recr_sigma"
2.3,0.5,"drought",3.5349387371145e-08,"recr_sigma"
2.3,0.5,"irrigated",2.65599950843726e-06,"recr_sigma"
2.3,0.6,"control",2.99179658278818e-06,"recr_sigma"
2.3,0.6,"drought",1.72728010848203e-07,"recr_sigma"
2.3,0.6,"irrigated",1.03027941610917e-05,"recr_sigma"
2.3,0.7,"control",1.16061549444278e-05,"recr_sigma"
2.3,0.7,"drought",7.78237865187025e-07,"recr_sigma"
2.3,0.7,"irrigated",3.68511259502757e-05,"recr_sigma"
2.3,0.8,"control",4.15157963005073e-05,"recr_sigma"
2.3,0.8,"drought",3.23318570027513e-06,"recr_sigma"
2.3,0.8,"irrigated",0.000121538873396184,"recr_sigma"
2.3,0.9,"control",0.000136932673166398,"recr_sigma"
2.3,0.9,"drought",1.23856170196977e-05,"recr_sigma"
2.3,0.9,"irrigated",0.000369613952234125,"recr_sigma"
2.3,1,"control",0.000416456367095672,"recr_sigma"
2.3,1,"drought",4.3749525821122e-05,"recr_sigma"
2.3,1,"irrigated",0.0010364544315921,"recr_sigma"
2.3,1.1,"control",0.00116788648296018,"recr_sigma"
2.3,1.1,"drought",0.000142494387695964,"recr_sigma"
2.3,1.1,"irrigated",0.00267991348956524,"recr_sigma"
2.3,1.2,"control",0.00301995494328188,"recr_sigma"
2.3,1.2,"drought",0.000427947875323552,"recr_sigma"
2.3,1.2,"irrigated",0.00638939948716434,"recr_sigma"
2.3,1.3,"control",0.00720060521731755,"recr_sigma"
2.3,1.3,"drought",0.00118509371633196,"recr_sigma"
2.3,1.3,"irrigated",0.0140464965279039,"recr_sigma"
2.3,1.4,"control",0.0158309232704623,"recr_sigma"
2.3,1.4,"drought",0.00302609962737677,"recr_sigma"
2.3,1.4,"irrigated",0.028473751836144,"recr_sigma"
2.3,1.5,"control",0.0320931386911949,"recr_sigma"
2.3,1.5,"drought",0.0071249603944825,"recr_sigma"
2.3,1.5,"irrigated",0.053221864000852,"recr_sigma"
2.3,1.6,"control",0.0599911031043854,"recr_sigma"
2.3,1.6,"drought",0.0154685780469705,"recr_sigma"
2.3,1.6,"irrigated",0.0917284747041812,"recr_sigma"
2.3,1.7,"control",0.103402302233257,"recr_sigma"
2.3,1.7,"drought",0.0309661374416706,"recr_sigma"
2.3,1.7,"irrigated",0.145776315376989,"recr_sigma"
2.3,1.8,"control",0.164339618626765,"recr_sigma"
2.3,1.8,"drought",0.0571600219676492,"recr_sigma"
2.3,1.8,"irrigated",0.21361830836886,"recr_sigma"
2.3,1.9,"control",0.240836910335676,"recr_sigma"
2.3,1.9,"drought",0.0972896056007265,"recr_sigma"
2.3,1.9,"irrigated",0.288641438424617,"recr_sigma"
2.3,2,"control",0.325441194406959,"recr_sigma"
2.3,2,"drought",0.152689511072157,"recr_sigma"
2.3,2,"irrigated",0.359623111698467,"recr_sigma"
2.3,2.1,"control",0.405499860434721,"recr_sigma"
2.3,2.1,"drought",0.220963566903192,"recr_sigma"
2.3,2.1,"irrigated",0.413147581414525,"recr_sigma"
2.3,2.2,"control",0.465883788902692,"recr_sigma"
2.3,2.2,"drought",0.294849805178359,"recr_sigma"
2.3,2.2,"irrigated",0.43765464356599,"recr_sigma"
2.3,2.3,"control",0.493552316215557,"recr_sigma"
2.3,2.3,"drought",0.362785335953311,"recr_sigma"
2.3,2.3,"irrigated",0.427490602980762,"recr_sigma"
2.3,2.4,"control",0.482122606424956,"recr_sigma"
2.3,2.4,"drought",0.41159236416126,"recr_sigma"
2.3,2.4,"irrigated",0.38502622408693,"recr_sigma"
2.3,2.5,"control",0.434260674881083,"recr_sigma"
2.3,2.5,"drought",0.430579748641037,"recr_sigma"
2.3,2.5,"irrigated",0.319758982836813,"recr_sigma"
2.3,2.6,"control",0.360671823847726,"recr_sigma"
2.3,2.6,"drought",0.415344626767555,"recr_sigma"
2.3,2.6,"irrigated",0.244863415539463,"recr_sigma"
2.3,2.7,"control",0.276212058715061,"recr_sigma"
2.3,2.7,"drought",0.369430118158338,"recr_sigma"
2.3,2.7,"irrigated",0.172899508298799,"recr_sigma"
2.3,2.8,"control",0.195048115898812,"recr_sigma"
2.3,2.8,"drought",0.302987496756262,"recr_sigma"
2.3,2.8,"irrigated",0.112572502125036,"recr_sigma"
2.3,2.9,"control",0.127001716293729,"recr_sigma"
2.3,2.9,"drought",0.229132039660226,"recr_sigma"
2.3,2.9,"irrigated",0.0675833298769912,"recr_sigma"
2.3,3,"control",0.076251102307783,"recr_sigma"
2.3,3,"drought",0.159777507119681,"recr_sigma"
2.3,3,"irrigated",0.0374123990991129,"recr_sigma"
2.3,3.1,"control",0.0422135006497177,"recr_sigma"
2.3,3.1,"drought",0.102733992592446,"recr_sigma"
2.3,3.1,"irrigated",0.0190967840478913,"recr_sigma"
2.3,3.2,"control",0.021548910454563,"recr_sigma"
2.3,3.2,"drought",0.0609089900088929,"recr_sigma"
2.3,3.2,"irrigated",0.00898821849686323,"recr_sigma"
2.3,3.3,"control",0.0101430360784861,"recr_sigma"
2.3,3.3,"drought",0.0332979376243633,"recr_sigma"
2.3,3.3,"irrigated",0.0039008182099007,"recr_sigma"
2.3,3.4,"control",0.00440229690968797,"recr_sigma"
2.3,3.4,"drought",0.0167850244642762,"recr_sigma"
2.3,3.4,"irrigated",0.00156101295463939,"recr_sigma"
2.3,3.5,"control",0.00176181131686753,"recr_sigma"
2.3,3.5,"drought",0.00780180924459862,"recr_sigma"
2.3,3.5,"irrigated",0.000576004675892771,"recr_sigma"
2.3,3.6,"control",0.000650141915659022,"recr_sigma"
2.3,3.6,"drought",0.00334377758634673,"recr_sigma"
2.3,3.6,"irrigated",0.000195981111535386,"recr_sigma"
2.3,3.7,"control",0.000221220639615952,"recr_sigma"
2.3,3.7,"drought",0.00132144211220269,"recr_sigma"
2.3,3.7,"irrigated",6.14852764250982e-05,"recr_sigma"
2.3,3.8,"control",6.9408366981782e-05,"recr_sigma"
2.3,3.8,"drought",0.000481534723272814,"recr_sigma"
2.3,3.8,"irrigated",1.77867560674632e-05,"recr_sigma"
2.3,3.9,"control",2.00801390244124e-05,"recr_sigma"
2.3,3.9,"drought",0.000161798980823132,"recr_sigma"
2.3,3.9,"irrigated",4.74450680731269e-06,"recr_sigma"
2.3,4,"control",5.35661347978201e-06,"recr_sigma"
2.3,4,"drought",5.01294176803135e-05,"recr_sigma"
2.3,4,"irrigated",1.16695498866267e-06,"recr_sigma"
2.3,4.1,"control",1.31759703919316e-06,"recr_sigma"
2.3,4.1,"drought",1.43211615438681e-05,"recr_sigma"
2.3,4.1,"irrigated",2.64658496872351e-07,"recr_sigma"
2.3,4.2,"control",2.98843363965342e-07,"recr_sigma"
2.3,4.2,"drought",3.77252853465188e-06,"recr_sigma"
2.3,4.2,"irrigated",5.53460057767719e-08,"recr_sigma"
2.3,4.3,"control",6.24990374021572e-08,"recr_sigma"
2.3,4.3,"drought",9.16337645646997e-07,"recr_sigma"
2.3,4.3,"irrigated",1.06722362939864e-08,"recr_sigma"
2.3,4.4,"control",1.20523503119228e-08,"recr_sigma"
2.3,4.4,"drought",2.05233017393482e-07,"recr_sigma"
2.3,4.4,"irrigated",1.89755025451439e-09,"recr_sigma"
2.3,4.5,"control",2.1430824015893e-09,"recr_sigma"
2.3,4.5,"drought",4.23845559466316e-08,"recr_sigma"
2.3,4.5,"irrigated",3.11099882074669e-10,"recr_sigma"
2.3,4.6,"control",3.51378107558288e-10,"recr_sigma"
2.3,4.6,"drought",8.07117475303781e-09,"recr_sigma"
2.3,4.6,"irrigated",4.70300144589855e-11,"recr_sigma"
2.3,4.7,"control",5.31225892471851e-11,"recr_sigma"
2.3,4.7,"drought",1.41721117895017e-09,"recr_sigma"
2.3,4.7,"irrigated",6.55570018978562e-12,"recr_sigma"
2.3,4.8,"control",7.40546742573874e-12,"recr_sigma"
2.3,4.8,"drought",2.29456885289971e-10,"recr_sigma"
2.3,4.8,"irrigated",8.42619996491752e-13,"recr_sigma"
2.3,4.9,"control",9.51906786160008e-13,"recr_sigma"
2.3,4.9,"drought",3.42559743334849e-11,"recr_sigma"
2.3,4.9,"irrigated",9.98649627960269e-14,"recr_sigma"
2.3,5,"control",1.12824930771656e-13,"recr_sigma"
2.3,5,"drought",4.71563585178763e-12,"recr_sigma"
2.3,5,"irrigated",1.09134794151807e-14,"recr_sigma"
2.3,5.1,"control",1.23306063795303e-14,"recr_sigma"
2.3,5.1,"drought",5.98567183623282e-13,"recr_sigma"
2.3,5.1,"irrigated",1.09971975974564e-15,"recr_sigma"
2.3,5.2,"control",1.2426032888993e-15,"recr_sigma"
2.3,5.2,"drought",7.0057437975911e-14,"recr_sigma"
2.3,5.2,"irrigated",1.02180854273661e-16,"recr_sigma"
2.3,5.3,"control",1.15464709971483e-16,"recr_sigma"
2.3,5.3,"drought",7.56074001805976e-15,"recr_sigma"
2.3,5.3,"irrigated",8.75438688881119e-18,"recr_sigma"
2.3,5.4,"control",9.89315344429502e-18,"recr_sigma"
2.3,5.4,"drought",7.52390086029778e-16,"recr_sigma"
2.3,5.4,"irrigated",6.91593094376556e-19,"recr_sigma"
2.3,5.5,"control",7.81607876063561e-19,"recr_sigma"
2.3,5.5,"drought",6.90383701113456e-17,"recr_sigma"
2.3,5.5,"irrigated",5.03783879357513e-20,"recr_sigma"
2.3,5.6,"control",5.69392594903046e-20,"recr_sigma"
2.3,5.6,"drought",5.84126219961835e-18,"recr_sigma"
2.3,5.6,"irrigated",3.38381483712385e-21,"recr_sigma"
2.3,5.7,"control",3.82475312630157e-21,"recr_sigma"
2.3,5.7,"drought",4.55713168300045e-19,"recr_sigma"
2.3,5.7,"irrigated",2.09574105019578e-22,"recr_sigma"
2.3,5.8,"control",2.36899261931131e-22,"recr_sigma"
2.3,5.8,"drought",3.27827333363702e-20,"recr_sigma"
2.3,5.8,"irrigated",1.19684347340532e-23,"recr_sigma"
2.3,5.9,"control",1.35298416223466e-23,"recr_sigma"
2.3,5.9,"drought",2.17454024530203e-21,"recr_sigma"
2.3,5.9,"irrigated",6.30239758916021e-25,"recr_sigma"
2.3,6,"control",7.12509113879439e-25,"recr_sigma"
2.3,6,"drought",1.33002083504541e-22,"recr_sigma"
2.3,6,"irrigated",3.06015161878722e-26,"recr_sigma"
2.4,0.5,"control",8.9780427378855e-07,"recr_sigma"
2.4,0.5,"drought",4.42954896260126e-08,"recr_sigma"
2.4,0.5,"irrigated",3.3277167245111e-06,"recr_sigma"
2.4,0.6,"control",3.77719377254786e-06,"recr_sigma"
2.4,0.6,"drought",2.16441426051241e-07,"recr_sigma"
2.4,0.6,"irrigated",1.29084287591727e-05,"recr_sigma"
2.4,0.7,"control",1.46529668599538e-05,"recr_sigma"
2.4,0.7,"drought",9.75191646803511e-07,"recr_sigma"
2.4,0.7,"irrigated",4.61709829961341e-05,"recr_sigma"
2.4,0.8,"control",5.24143947990277e-05,"recr_sigma"
2.4,0.8,"drought",4.05142929753893e-06,"recr_sigma"
2.4,0.8,"irrigated",0.000152276738152217,"recr_sigma"
2.4,0.9,"control",0.000172879815198007,"recr_sigma"
2.4,0.9,"drought",1.55201266841648e-05,"recr_sigma"
2.4,0.9,"irrigated",0.000463091399887281,"recr_sigma"
2.4,1,"control",0.000525783205108717,"recr_sigma"
2.4,1,"drought",5.48215064325091e-05,"recr_sigma"
2.4,1,"irrigated",0.00129857958755121,"recr_sigma"
2.4,1.1,"control",0.00147447643194007,"recr_sigma"
2.4,1.1,"drought",0.000178556380784801,"recr_sigma"
2.4,1.1,"irrigated",0.00335767868598602,"recr_sigma"
2.4,1.2,"control",0.00381274417878665,"recr_sigma"
2.4,1.2,"drought",0.000536251462375897,"recr_sigma"
2.4,1.2,"irrigated",0.0080053145587853,"recr_sigma"
2.4,1.3,"control",0.00909088583826124,"recr_sigma"
2.4,1.3,"drought",0.0014850131875407,"recr_sigma"
2.4,1.3,"irrigated",0.0175989345134312,"recr_sigma"
2.4,1.4,"control",0.0199868083060467,"recr_sigma"
2.4,1.4,"drought",0.00379193458841,"recr_sigma"
2.4,1.4,"irrigated",0.0356749238445701,"recr_sigma"
2.4,1.5,"control",0.0405181302443109,"recr_sigma"
2.4,1.5,"drought",0.00892812104283231,"recr_sigma"
2.4,1.5,"irrigated",0.0666819727875239,"recr_sigma"
2.4,1.6,"control",0.0757397820285578,"recr_sigma"
2.4,1.6,"drought",0.0193833129614023,"recr_sigma"
2.4,1.6,"irrigated",0.114927121943105,"recr_sigma"
2.4,1.7,"control",0.130547154946804,"recr_sigma"
2.4,1.7,"drought",0.0388029417710605,"recr_sigma"
2.4,1.7,"irrigated",0.182643965549164,"recr_sigma"
2.4,1.8,"control",0.207481547251923,"recr_sigma"
2.4,1.8,"drought",0.071625885153456,"recr_sigma"
2.4,1.8,"irrigated",0.267643580189923,"recr_sigma"
2.4,1.9,"control",0.304060671488503,"recr_sigma"
2.4,1.9,"drought",0.121911326789318,"recr_sigma"
2.4,1.9,"irrigated",0.361640481852983,"recr_sigma"
2.4,2,"control",0.410875010659618,"recr_sigma"
2.4,2,"drought",0.191331651173637,"recr_sigma"
2.4,2,"irrigated",0.4505738195802,"recr_sigma"
2.4,2.1,"control",0.511950430191227,"recr_sigma"
2.4,2.1,"drought",0.276884271931586,"recr_sigma"
2.4,2.1,"irrigated",0.517634928770507,"recr_sigma"
2.4,2.2,"control",0.588186160883398,"recr_sigma"
2.4,2.2,"drought",0.369469387103746,"recr_sigma"
2.4,2.2,"irrigated",0.548339964795927,"recr_sigma"
2.4,2.3,"control",0.623118144449047,"recr_sigma"
2.4,2.3,"drought",0.454597810040319,"recr_sigma"
2.4,2.3,"irrigated",0.535605381172463,"recr_sigma"
2.4,2.4,"control",0.608687942579222,"recr_sigma"
2.4,2.4,"drought",0.515756754294794,"recr_sigma"
2.4,2.4,"irrigated",0.48240152198797,"recr_sigma"
2.4,2.5,"control",0.548261444731848,"recr_sigma"
2.4,2.5,"drought",0.539549401205999,"recr_sigma"
2.4,2.5,"irrigated",0.400627828287813,"recr_sigma"
2.4,2.6,"control",0.45535427602551,"recr_sigma"
2.4,2.6,"drought",0.520458626709332,"recr_sigma"
2.4,2.6,"irrigated",0.30679075072232,"recr_sigma"
2.4,2.7,"control",0.348722394457998,"recr_sigma"
2.4,2.7,"drought",0.462924231037084,"recr_sigma"
2.4,2.7,"irrigated",0.216626766532871,"recr_sigma"
2.4,2.8,"control",0.246251544292357,"recr_sigma"
2.4,2.8,"drought",0.379666537879914,"recr_sigma"
2.4,2.8,"irrigated",0.141042721149431,"recr_sigma"
2.4,2.9,"control",0.160341814228727,"recr_sigma"
2.4,2.9,"drought",0.287119993882596,"recr_sigma"
2.4,2.9,"irrigated",0.0846755341691082,"recr_sigma"
2.4,3,"control",0.0962683059549636,"recr_sigma"
2.4,3,"drought",0.200213453058797,"recr_sigma"
2.4,3,"irrigated",0.0468742052815567,"recr_sigma"
2.4,3.1,"control",0.0532952583370363,"recr_sigma"
2.4,3.1,"drought",0.128733560650959,"recr_sigma"
2.4,3.1,"irrigated",0.0239264681558377,"recr_sigma"
2.4,3.2,"control",0.027205863808532,"recr_sigma"
2.4,3.2,"drought",0.0763236292256692,"recr_sigma"
2.4,3.2,"irrigated",0.0112613895147783,"recr_sigma"
2.4,3.3,"control",0.0128057545525643,"recr_sigma"
2.4,3.3,"drought",0.0417248659820219,"recr_sigma"
2.4,3.3,"irrigated",0.00488735707786394,"recr_sigma"
2.4,3.4,"control",0.00555797428469666,"recr_sigma"
2.4,3.4,"drought",0.0210329211429735,"recr_sigma"
2.4,3.4,"irrigated",0.00195580191179643,"recr_sigma"
2.4,3.5,"control",0.00222431657712323,"recr_sigma"
2.4,3.5,"drought",0.00977626448882511,"recr_sigma"
2.4,3.5,"irrigated",0.000721679498537544,"recr_sigma"
2.4,3.6,"control",0.000820815161440892,"recr_sigma"
2.4,3.6,"drought",0.00419000940051985,"recr_sigma"
2.4,3.6,"irrigated",0.000245545837065422,"recr_sigma"
2.4,3.7,"control",0.000279294798023234,"recr_sigma"
2.4,3.7,"drought",0.00165586816987472,"recr_sigma"
2.4,3.7,"irrigated",7.7035248696779e-05,"recr_sigma"
2.4,3.8,"control",8.76292369055308e-05,"recr_sigma"
2.4,3.8,"drought",0.000603399886831049,"recr_sigma"
2.4,3.8,"irrigated",2.22851267300581e-05,"recr_sigma"
2.4,3.9,"control",2.53515150432524e-05,"recr_sigma"
2.4,3.9,"drought",0.000202746514424765,"recr_sigma"
2.4,3.9,"irrigated",5.94441926743456e-06,"recr_sigma"
2.4,4,"control",6.76281509049741e-06,"recr_sigma"
2.4,4,"drought",6.28159995391869e-05,"recr_sigma"
2.4,4,"irrigated",1.46208446958986e-06,"recr_sigma"
2.4,4.1,"control",1.6634885405644e-06,"recr_sigma"
2.4,4.1,"drought",1.7945512207566e-05,"recr_sigma"
2.4,4.1,"irrigated",3.31592119474556e-07,"recr_sigma"
2.4,4.2,"control",3.77294799997791e-07,"recr_sigma"
2.4,4.2,"drought",4.72726717484542e-06,"recr_sigma"
2.4,4.2,"irrigated",6.93433219671855e-08,"recr_sigma"
2.4,4.3,"control",7.89060914848894e-08,"recr_sigma"
2.4,4.3,"drought",1.14824124815849e-06,"recr_sigma"
2.4,4.3,"irrigated",1.33713048856431e-08,"recr_sigma"
2.4,4.4,"control",1.52162960559084e-08,"recr_sigma"
2.4,4.4,"drought",2.5717268866416e-07,"recr_sigma"
2.4,4.4,"irrigated",2.37745138788191e-09,"recr_sigma"
2.4,4.5,"control",2.70567776830472e-09,"recr_sigma"
2.4,4.5,"drought",5.31110946428931e-08,"recr_sigma"
2.4,4.5,"irrigated",3.89778792234201e-10,"recr_sigma"
2.4,4.6,"control",4.43620802067339e-10,"recr_sigma"
2.4,4.6,"drought",1.01138001003875e-08,"recr_sigma"
2.4,4.6,"irrigated",5.89241696664499e-11,"recr_sigma"
2.4,4.7,"control",6.70681671476097e-11,"recr_sigma"
2.4,4.7,"drought",1.77587414502972e-09,"recr_sigma"
2.4,4.7,"irrigated",8.21367364456554e-12,"recr_sigma"
2.4,4.8,"control",9.34952784030463e-12,"recr_sigma"
2.4,4.8,"drought",2.87527050335126e-10,"recr_sigma"
2.4,4.8,"irrigated",1.05572333346662e-12,"recr_sigma"
2.4,4.9,"control",1.20179841283821e-12,"recr_sigma"
2.4,4.9,"drought",4.2925359350257e-11,"recr_sigma"
2.4,4.9,"irrigated",1.25121373642328e-13,"recr_sigma"
2.4,5,"control",1.42443382799001e-13,"recr_sigma"
2.4,5,"drought",5.90905287154759e-12,"recr_sigma"
2.4,5,"irrigated",1.36735597492157e-14,"recr_sigma"
2.4,5.1,"control",1.55675990461542e-14,"recr_sigma"
2.4,5.1,"drought",7.50050522637895e-13,"recr_sigma"
2.4,5.1,"irrigated",1.37784507307161e-15,"recr_sigma"
2.4,5.2,"control",1.56880766278695e-15,"recr_sigma"
2.4,5.2,"drought",8.77873351666652e-14,"recr_sigma"
2.4,5.2,"irrigated",1.28022967101888e-16,"recr_sigma"
2.4,5.3,"control",1.45776148673477e-16,"recr_sigma"
2.4,5.3,"drought",9.47418628556835e-15,"recr_sigma"
2.4,5.3,"irrigated",1.09684205777125e-17,"recr_sigma"
2.4,5.4,"control",1.24902735017587e-17,"recr_sigma"
2.4,5.4,"drought",9.42802399954783e-16,"recr_sigma"
2.4,5.4,"irrigated",8.66500878257828e-19,"recr_sigma"
2.4,5.5,"control",9.86793159343167e-19,"recr_sigma"
2.4,5.5,"drought",8.65103650865583e-17,"recr_sigma"
2.4,5.5,"irrigated",6.31193656305857e-20,"recr_sigma"
2.4,5.6,"control",7.1886777863698e-20,"recr_sigma"
2.4,5.6,"drought",7.31954889201899e-18,"recr_sigma"
2.4,5.6,"irrigated",4.23960064389139e-21,"recr_sigma"
2.4,5.7,"control",4.82881549277512e-21,"recr_sigma"
2.4,5.7,"drought",5.71043500893865e-19,"recr_sigma"
2.4,5.7,"irrigated",2.62576575064366e-22,"recr_sigma"
2.4,5.8,"control",2.99089323798055e-22,"recr_sigma"
2.4,5.8,"drought",4.10792755519963e-20,"recr_sigma"
2.4,5.8,"irrigated",1.49953192025108e-23,"recr_sigma"
2.4,5.9,"control",1.7081653817473e-23,"recr_sigma"
2.4,5.9,"drought",2.72486546558227e-21,"recr_sigma"
2.4,5.9,"irrigated",7.89630939137738e-25,"recr_sigma"
2.4,6,"control",8.99554803729633e-25,"recr_sigma"
2.4,6,"drought",1.6666179666023e-22,"recr_sigma"
2.4,6,"irrigated",3.83408117698395e-26,"recr_sigma"
2.5,0.5,"control",1.12457738974277e-06,"recr_sigma"
2.5,0.5,"drought",5.51164656727968e-08,"recr_sigma"
2.5,0.5,"irrigated",4.15228813374993e-06,"recr_sigma"
2.5,0.6,"control",4.73126140885907e-06,"recr_sigma"
2.5,0.6,"drought",2.69316052940045e-07,"recr_sigma"
2.5,0.6,"irrigated",1.61069946751384e-05,"recr_sigma"
2.5,0.7,"control",1.83541064622233e-05,"recr_sigma"
2.5,0.7,"drought",1.21342189417587e-06,"recr_sigma"
2.5,0.7,"irrigated",5.76116420626469e-05,"recr_sigma"
2.5,0.8,"control",6.56535561356883e-05,"recr_sigma"
2.5,0.8,"drought",5.04115578558667e-06,"recr_sigma"
2.5,0.8,"irrigated",0.000190009230118135,"recr_sigma"
2.5,0.9,"control",0.00021654689890725,"recr_sigma"
2.5,0.9,"drought",1.93115492536036e-05,"recr_sigma"
2.5,0.9,"irrigated",0.000577840328303818,"recr_sigma"
2.5,1,"control",0.00065858887246844,"recr_sigma"
2.5,1,"drought",6.82138904644589e-05,"recr_sigma"
2.5,1,"irrigated",0.0016203532507446,"recr_sigma"
2.5,1.1,"control",0.00184690907080592,"recr_sigma"
2.5,1.1,"drought",0.00022217604354925,"recr_sigma"
2.5,1.1,"irrigated",0.00418967433798414,"recr_sigma"
2.5,1.2,"control",0.00477579136290308,"recr_sigma"
2.5,1.2,"drought",0.00066725270603333,"recr_sigma"
2.5,1.2,"irrigated",0.00998894299041133,"recr_sigma"
2.5,1.3,"control",0.0113871196260858,"recr_sigma"
2.5,1.3,"drought",0.00184778809458451,"recr_sigma"
2.5,1.3,"irrigated",0.0219597558916313,"recr_sigma"
2.5,1.4,"control",0.0250352035185308,"recr_sigma"
2.5,1.4,"drought",0.004718268933026,"recr_sigma"
2.5,1.4,"irrigated",0.0445147755099268,"recr_sigma"
2.5,1.5,"control",0.0507524573870944,"recr_sigma"
2.5,1.5,"drought",0.0111091779577229,"recr_sigma"
2.5,1.5,"irrigated",0.0832050283310549,"recr_sigma"
2.5,1.6,"control",0.0948706180846518,"recr_sigma"
2.5,1.6,"drought",0.0241184760002026,"recr_sigma"
2.5,1.6,"irrigated",0.143404791993074,"recr_sigma"
2.5,1.7,"control",0.16352158597877,"recr_sigma"
2.5,1.7,"drought",0.0482821394725536,"recr_sigma"
2.5,1.7,"irrigated",0.227901120688764,"recr_sigma"
2.5,1.8,"control",0.259888556604612,"recr_sigma"
2.5,1.8,"drought",0.0891234225803842,"recr_sigma"
2.5,1.8,"irrigated",0.333962699983195,"recr_sigma"
2.5,1.9,"control",0.380862250547169,"recr_sigma"
2.5,1.9,"drought",0.151693129816148,"recr_sigma"
2.5,1.9,"irrigated",0.451250994539616,"recr_sigma"
2.5,2,"control",0.514656435136272,"recr_sigma"
2.5,2,"drought",0.238072193649225,"recr_sigma"
2.5,2,"irrigated",0.562221030005526,"recr_sigma"
