"size.prev","size.nex","trt","p.size.cur","phen"
4.8,2.2,"drought",4.55321707804855,122.574617171044
4.8,2.2,"drought",4.1926847773112,125.817760455222
4.8,2.2,"drought",4.02392599384623,127.316307477113
4.8,2.2,"irrigated",7.12103296026539,122.574617171044
4.8,2.2,"irrigated",6.55664800732799,125.817760455222
4.8,2.2,"irrigated",6.29246688110613,127.316307477113
4.8,2.3,"control",9.21739179809429,122.574617171044
4.8,2.3,"control",8.48765192812276,125.817760455222
4.8,2.3,"control",8.14607415891472,127.316307477113
4.8,2.3,"drought",5.60297329811352,122.574617171044
4.8,2.3,"drought",5.1593193234595,125.817760455222
4.8,2.3,"drought",4.95165275686092,127.316307477113
4.8,2.3,"irrigated",6.95556177529412,122.574617171044
4.8,2.3,"irrigated",6.40429141506589,125.817760455222
4.8,2.3,"irrigated",6.14624905610532,127.316307477113
4.8,2.4,"control",9.00381474160613,122.574617171044
4.8,2.4,"control",8.29098374312933,125.817760455222
4.8,2.4,"control",7.95732070469408,127.316307477113
4.8,2.4,"drought",6.35722199683208,122.574617171044
4.8,2.4,"drought",5.85384519016371,125.817760455222
4.8,2.4,"drought",5.61822342383625,127.316307477113
4.8,2.4,"irrigated",6.26426405848814,122.574617171044
4.8,2.4,"irrigated",5.76778322550157,125.817760455222
4.8,2.4,"irrigated",5.5353871190439,127.316307477113
4.8,2.5,"control",8.10949258407867,122.574617171044
4.8,2.5,"control",7.46746497003452,125.817760455222
4.8,2.5,"control",7.1669436895079,127.316307477113
4.8,2.5,"drought",6.65066128705823,122.574617171044
4.8,2.5,"drought",6.12404940492157,125.817760455222
4.8,2.5,"drought",5.87755171135618,127.316307477113
4.8,2.5,"irrigated",5.20183447402356,122.574617171044
4.8,2.5,"irrigated",4.78955761458595,125.817760455222
4.8,2.5,"irrigated",4.59657627361544,127.316307477113
4.8,2.6,"control",6.73456330146333,122.574617171044
4.8,2.6,"control",6.20138868378667,125.817760455222
4.8,2.6,"control",5.95181948248834,127.316307477113
4.8,2.6,"drought",6.41521049298096,122.574617171044
4.8,2.6,"drought",5.90724204801059,125.817760455222
4.8,2.6,"drought",5.66947101713078,127.316307477113
4.8,2.6,"irrigated",3.98282870723392,122.574617171044
4.8,2.6,"irrigated",3.66716543126922,125.817760455222
4.8,2.6,"irrigated",3.51940762993662,127.316307477113
4.8,2.7,"control",5.15672326733887,122.574617171044
4.8,2.7,"control",4.7484660673612,125.817760455222
4.8,2.7,"control",4.55736840452289,127.316307477113
4.8,2.7,"drought",5.70565646627188,122.574617171044
4.8,2.7,"drought",5.25387184503797,125.817760455222
4.8,2.7,"drought",5.04239946680255,127.316307477113
4.8,2.7,"irrigated",2.81174128030613,122.574617171044
4.8,2.7,"irrigated",2.58889376941655,125.817760455222
4.8,2.7,"irrigated",2.48458179919811,127.316307477113
4.8,2.8,"control",3.64071631785355,122.574617171044
4.8,2.8,"control",3.35248121723181,125.817760455222
4.8,2.8,"control",3.21756368465727,127.316307477113
4.8,2.8,"drought",4.67895594685269,122.574617171044
4.8,2.8,"drought",4.30846740575056,125.817760455222
4.8,2.8,"drought",4.13504828253681,127.316307477113
4.8,2.8,"irrigated",1.83023861180936,122.574617171044
4.8,2.8,"irrigated",1.68518112667286,125.817760455222
4.8,2.8,"irrigated",1.61728163787391,127.316307477113
4.8,2.9,"control",2.3700007464463,122.574617171044
4.8,2.9,"control",2.18236805441929,125.817760455222
4.8,2.9,"control",2.09454065316247,127.316307477113
4.8,2.9,"drought",3.53786226433534,122.574617171044
4.8,2.9,"drought",3.25772766939103,125.817760455222
4.8,2.9,"drought",3.12660162783367,127.316307477113
4.8,2.9,"irrigated",1.09847125704961,122.574617171044
4.8,2.9,"irrigated",1.01141076285272,125.817760455222
4.8,2.9,"irrigated",0.970658897859403,127.316307477113
4.8,3,"control",1.42252121907868,122.574617171044
4.8,3,"control",1.30990037446439,125.817760455222
4.8,3,"control",1.25718463498976,127.316307477113
4.8,3,"drought",2.46650223740187,122.574617171044
4.8,3,"drought",2.2711999464763,125.817760455222
4.8,3,"drought",2.17978240370104,127.316307477113
4.8,3,"irrigated",0.607880636867174,122.574617171044
4.8,3,"irrigated",0.559702417984579,125.817760455222
4.8,3,"irrigated",0.537150831416716,127.316307477113
4.8,3.1,"control",0.787259031835232,122.574617171044
4.8,3.1,"control",0.724931822998983,125.817760455222
4.8,3.1,"control",0.695757606498957,127.316307477113
4.8,3.1,"drought",1.58551638523143,122.574617171044
4.8,3.1,"drought",1.45997221274289,125.817760455222
4.8,3.1,"drought",1.40120720950476,127.316307477113
4.8,3.1,"irrigated",0.310167686061728,122.574617171044
4.8,3.1,"irrigated",0.285585020052817,125.817760455222
4.8,3.1,"irrigated",0.274078199472343,127.316307477113
4.8,3.2,"control",0.401721594953037,122.574617171044
4.8,3.2,"control",0.369917341549553,125.817760455222
4.8,3.2,"control",0.355030357329665,127.316307477113
4.8,3.2,"drought",0.939741883250682,122.574617171044
4.8,3.2,"drought",0.86533135165072,125.817760455222
4.8,3.2,"drought",0.830501099925398,127.316307477113
4.8,3.2,"irrigated",0.145922888705899,122.574617171044
4.8,3.2,"irrigated",0.134357616766518,125.817760455222
4.8,3.2,"irrigated",0.128944066050635,127.316307477113
4.8,3.3,"control",0.189008498840633,122.574617171044
4.8,3.3,"control",0.17404471728629,125.817760455222
4.8,3.3,"control",0.167040447227086,127.316307477113
4.8,3.3,"drought",0.513564576264197,122.574617171044
4.8,3.3,"drought",0.472899566210012,125.817760455222
4.8,3.3,"drought",0.453864995348261,127.316307477113
4.8,3.3,"irrigated",0.0632993010746585,122.574617171044
4.8,3.3,"irrigated",0.0582824484273902,125.817760455222
4.8,3.3,"irrigated",0.0559341261067004,127.316307477113
4.8,3.4,"control",0.0819947630884814,122.574617171044
4.8,3.4,"control",0.0755032469345402,125.817760455222
4.8,3.4,"control",0.0724646879933551,127.316307477113
4.8,3.4,"drought",0.258779676084947,122.574617171044
4.8,3.4,"drought",0.238289014119198,125.817760455222
4.8,3.4,"drought",0.228697698226947,127.316307477113
4.8,3.4,"irrigated",0.025317629441859,122.574617171044
4.8,3.4,"irrigated",0.023311054106404,125.817760455222
4.8,3.4,"irrigated",0.0223718027510826,127.316307477113
4.8,3.5,"control",0.0327974082598422,122.574617171044
4.8,3.5,"control",0.030200841143764,125.817760455222
4.8,3.5,"control",0.0289854359841918,127.316307477113
4.8,3.5,"drought",0.120230290860319,122.574617171044
4.8,3.5,"drought",0.11071023006832,125.817760455222
4.8,3.5,"drought",0.106254058251025,127.316307477113
4.8,3.5,"irrigated",0.00933675131371807,122.574617171044
4.8,3.5,"irrigated",0.00859675727350165,125.817760455222
4.8,3.5,"irrigated",0.00825037585790159,127.316307477113
4.8,3.6,"control",0.0120959940496326,122.574617171044
4.8,3.6,"control",0.0111383555637889,125.817760455222
4.8,3.6,"control",0.0106901026572908,127.316307477113
4.8,3.6,"drought",0.0515046284547203,122.574617171044
4.8,3.6,"drought",0.0474263950041507,125.817760455222
4.8,3.6,"drought",0.0455174461682302,127.316307477113
4.8,3.6,"irrigated",0.00317480584949275,122.574617171044
4.8,3.6,"irrigated",0.00292318327451669,125.817760455222
4.8,3.6,"irrigated",0.00280540207766861,127.316307477113
4.8,3.7,"control",0.0041133174796186,122.574617171044
4.8,3.7,"control",0.00378766659827611,125.817760455222
4.8,3.7,"control",0.00363523542907886,127.316307477113
4.8,3.7,"drought",0.0203435737393419,122.574617171044
4.8,3.7,"drought",0.018732731269119,125.817760455222
4.8,3.7,"drought",0.0179787244434544,127.316307477113
4.8,3.7,"irrigated",0.00099537603472204,122.574617171044
4.8,3.7,"irrigated",0.000916486460745025,125.817760455222
4.8,3.7,"irrigated",0.000879559295355622,127.316307477113
4.8,3.8,"control",0.00128970839186576,122.574617171044
4.8,3.8,"control",0.00118760232381558,125.817760455222
4.8,3.8,"control",0.00113980835724974,127.316307477113
4.8,3.8,"drought",0.00740895341896123,122.574617171044
4.8,3.8,"drought",0.00682229853815797,125.817760455222
4.8,3.8,"drought",0.00654769578052525,127.316307477113
4.8,3.8,"irrigated",0.000287743695259331,122.574617171044
4.8,3.8,"irrigated",0.000264938266213695,125.817760455222
4.8,3.8,"irrigated",0.000254263346732067,127.316307477113
4.8,3.9,"control",0.000372854550952944,122.574617171044
4.8,3.9,"control",0.000343335698169996,125.817760455222
4.8,3.9,"control",0.000329518467814235,127.316307477113
4.8,3.9,"drought",0.00248791254057849,122.574617171044
4.8,3.9,"drought",0.00229091494153748,125.817760455222
4.8,3.9,"drought",0.00219870385506427,127.316307477113
4.8,3.9,"irrigated",7.66960647499237e-05,122.574617171044
4.8,3.9,"irrigated",7.06174375148158e-05,125.817760455222
4.8,3.9,"irrigated",6.77721125632987e-05,127.316307477113
4.8,4,"control",9.9388468604162e-05,122.574617171044
4.8,4,"control",9.15198947445952e-05,125.817760455222
4.8,4,"control",8.7836760498546e-05,127.316307477113
4.8,4,"drought",0.00077030369681169,122.574617171044
4.8,4,"drought",0.000709309599821034,125.817760455222
4.8,4,"drought",0.000680759343476079,127.316307477113
4.8,4,"irrigated",1.88490286018581e-05,122.574617171044
4.8,4,"irrigated",1.73551290258085e-05,125.817760455222
4.8,4,"irrigated",1.6655854407644e-05,127.316307477113
4.8,4.1,"control",2.4427621248181e-05,122.574617171044
4.8,4.1,"control",2.24936892266467e-05,125.817760455222
4.8,4.1,"control",2.15884513290087e-05,127.316307477113
4.8,4.1,"drought",0.000219906204592656,122.574617171044
4.8,4.1,"drought",0.000202493617288079,125.817760455222
4.8,4.1,"drought",0.000194343093619359,127.316307477113
4.8,4.1,"irrigated",4.27123526811026e-06,122.574617171044
4.8,4.1,"irrigated",3.93271402698864e-06,125.817760455222
4.8,4.1,"irrigated",3.77425671471609e-06,127.316307477113
4.8,4.2,"control",5.53573107852641e-06,122.574617171044
4.8,4.2,"control",5.09746787284642e-06,125.817760455222
4.8,4.2,"control",4.89232495235891e-06,127.316307477113
4.8,4.2,"drought",5.78844101278266e-05,122.574617171044
4.8,4.2,"drought",5.33010135529473e-05,125.817760455222
4.8,4.2,"drought",5.11556068070546e-05,127.316307477113
4.8,4.2,"irrigated",8.92414549802934e-07,122.574617171044
4.8,4.2,"irrigated",8.21685296546898e-07,125.817760455222
4.8,4.2,"irrigated",7.88577869276274e-07,127.316307477113
4.8,4.3,"control",1.1566911665258e-06,122.574617171044
4.8,4.3,"control",1.06511605721643e-06,125.817760455222
4.8,4.3,"control",1.02225143813772e-06,127.316307477113
4.8,4.3,"drought",1.40486427551782e-05,122.574617171044
4.8,4.3,"drought",1.29362447719632e-05,125.817760455222
4.8,4.3,"drought",1.24155509811646e-05,127.316307477113
4.8,4.3,"irrigated",1.71920798189905e-07,122.574617171044
4.8,4.3,"irrigated",1.58295034605213e-07,125.817760455222
4.8,4.3,"irrigated",1.51916995023007e-07,127.316307477113
4.8,4.4,"control",2.22847867039377e-07,122.574617171044
4.8,4.4,"control",2.05205026518009e-07,125.817760455222
4.8,4.4,"control",1.96946738385804e-07,127.316307477113
4.8,4.4,"drought",3.14380611146961e-06,122.574617171044
4.8,4.4,"drought",2.8948736246122e-06,125.817760455222
4.8,4.4,"drought",2.77835273713263e-06,127.316307477113
4.8,4.4,"irrigated",3.05378757194157e-08,122.574617171044
4.8,4.4,"irrigated",2.81175642776795e-08,125.817760455222
4.8,4.4,"irrigated",2.69846485272548e-08,127.316307477113
4.8,4.5,"control",3.95865972227783e-08,122.574617171044
4.8,4.5,"control",3.64525307815603e-08,125.817760455222
4.8,4.5,"control",3.49855321049184e-08,127.316307477113
4.8,4.5,"drought",6.48672918400472e-07,122.574617171044
4.8,4.5,"drought",5.97309775442841e-07,125.817760455222
4.8,4.5,"drought",5.7326759807693e-07,127.316307477113
4.8,4.5,"irrigated",5.00147216120033e-09,122.574617171044
4.8,4.5,"irrigated",4.60507522748755e-09,125.817760455222
4.8,4.5,"irrigated",4.41952706956077e-09,127.316307477113
4.8,4.6,"control",6.48390273052435e-09,122.574617171044
4.8,4.6,"control",5.97057288200266e-09,125.817760455222
4.8,4.6,"control",5.73029265100365e-09,127.316307477113
4.8,4.6,"drought",1.23408310816557e-07,122.574617171044
4.8,4.6,"drought",1.13636608421056e-07,125.817760455222
4.8,4.6,"drought",1.09062647626769e-07,127.316307477113
4.8,4.6,"irrigated",7.55275707409707e-10,122.574617171044
4.8,4.6,"irrigated",6.95415537268702e-10,125.817760455222
4.8,4.6,"irrigated",6.67395783940096e-10,127.316307477113
4.8,4.7,"control",9.79204583822471e-10,122.574617171044
4.8,4.7,"control",9.01681067265231e-10,125.817760455222
4.8,4.7,"control",8.65393739497572e-10,127.316307477113
4.8,4.7,"drought",2.16476958190111e-08,122.574617171044
4.8,4.7,"drought",1.99335905072048e-08,125.817760455222
4.8,4.7,"drought",1.91312481746047e-08,127.316307477113
4.8,4.7,"irrigated",1.05162718642948e-10,122.574617171044
4.8,4.7,"irrigated",9.68279368292347e-11,125.817760455222
4.8,4.7,"irrigated",9.29265357821301e-11,127.316307477113
4.8,4.8,"control",1.36351215110581e-10,122.574617171044
4.8,4.8,"control",1.25556304775336e-10,125.817760455222
4.8,4.8,"control",1.20503406416832e-10,127.316307477113
4.8,4.8,"drought",3.50128589209911e-09,122.574617171044
4.8,4.8,"drought",3.22404748317205e-09,125.817760455222
4.8,4.8,"drought",3.094277094986e-09,127.316307477113
4.8,4.8,"irrigated",1.35010243768851e-11,122.574617171044
4.8,4.8,"irrigated",1.24309864975391e-11,125.817760455222
4.8,4.8,"irrigated",1.19301159293314e-11,127.316307477113
4.8,4.9,"control",1.75062535940728e-11,122.574617171044
4.8,4.9,"control",1.61202854697636e-11,125.817760455222
4.8,4.9,"control",1.54715393623138e-11,127.316307477113
4.8,4.9,"drought",5.22146172571975e-10,122.574617171044
4.8,4.9,"drought",4.80801655565275e-10,125.817760455222
4.8,4.9,"drought",4.61449019535915e-10,127.316307477113
4.8,4.9,"irrigated",1.59816003447151e-12,122.574617171044
4.8,4.9,"irrigated",1.47149618094428e-12,125.817760455222
4.8,4.9,"irrigated",1.41220650764192e-12,127.316307477113
4.8,5,"control",2.0724117507558e-12,122.574617171044
4.8,5,"control",1.90833914598308e-12,125.817760455222
4.8,5,"control",1.83153978687912e-12,127.316307477113
4.8,5,"drought",7.17968270912282e-11,122.574617171044
4.8,5,"drought",6.61118191478037e-11,125.817760455222
4.8,5,"drought",6.3450767634364e-11,127.316307477113
4.8,5,"irrigated",1.74430505166021e-13,122.574617171044
4.8,5,"irrigated",1.60605832116719e-13,125.817760455222
4.8,5,"irrigated",1.54134685646911e-13,127.316307477113
4.8,5.1,"control",2.26207762967612e-13,122.574617171044
4.8,5.1,"control",2.08298919864223e-13,125.817760455222
4.8,5.1,"control",1.99916120831204e-13,127.316307477113
4.8,5.1,"drought",9.10263299595639e-12,122.574617171044
4.8,5.1,"drought",8.3818693774982e-12,125.817760455222
4.8,5.1,"drought",8.04449269538665e-12,127.316307477113
4.8,5.1,"irrigated",1.7553884607276e-14,122.574617171044
4.8,5.1,"irrigated",1.616263302998e-14,125.817760455222
4.8,5.1,"irrigated",1.55114065813742e-14,127.316307477113
4.8,5.2,"control",2.27660450923139e-14,122.574617171044
4.8,5.2,"control",2.0963659867801e-14,125.817760455222
4.8,5.2,"control",2.01199965987697e-14,127.316307477113
4.8,5.2,"drought",1.06408774644782e-12,122.574617171044
4.8,5.2,"drought",9.79831275289699e-13,125.817760455222
4.8,5.2,"drought",9.40392313669297e-13,127.316307477113
4.8,5.2,"irrigated",1.62881840389595e-15,122.574617171044
4.8,5.2,"irrigated",1.49972468907172e-15,125.817760455222
4.8,5.2,"irrigated",1.4392976298581e-15,127.316307477113
4.8,5.3,"control",2.11259528677582e-15,122.574617171044
4.8,5.3,"control",1.94534135598457e-15,125.817760455222
4.8,5.3,"control",1.86705287686779e-15,127.316307477113
4.8,5.3,"drought",1.14692885527499e-13,122.574617171044
4.8,5.3,"drought",1.05611286915215e-13,125.817760455222
4.8,5.3,"drought",1.01360351477275e-13,127.316307477113
4.8,5.3,"irrigated",1.39354412389037e-16,122.574617171044
4.8,5.3,"irrigated",1.28309731944969e-16,125.817760455222
4.8,5.3,"irrigated",1.23139863217448e-16,127.316307477113
4.8,5.4,"control",1.80756385921806e-16,122.574617171044
4.8,5.4,"control",1.66445923217338e-16,125.817760455222
4.8,5.4,"control",1.59747459657826e-16,127.316307477113
4.8,5.4,"drought",1.13984065833427e-14,122.574617171044
4.8,5.4,"drought",1.04958592899038e-14,125.817760455222
4.8,5.4,"drought",1.00733928896705e-14,127.316307477113
4.8,5.4,"irrigated",1.0993029894666e-17,122.574617171044
4.8,5.4,"irrigated",1.01217657544268e-17,125.817760455222
4.8,5.4,"irrigated",9.71393854250853e-18,127.316307477113
4.8,5.5,"control",1.42600031099803e-17,122.574617171044
4.8,5.5,"control",1.31310402706854e-17,125.817760455222
4.8,5.5,"control",1.26025935953239e-17,127.316307477113
4.8,5.5,"drought",1.04448074314951e-15,122.574617171044
4.8,5.5,"drought",9.61776791427322e-16,125.817760455222
4.8,5.5,"drought",9.23064536653376e-16,127.316307477113
4.8,5.5,"irrigated",7.99581471286035e-19,122.574617171044
4.8,5.5,"irrigated",7.36209801254533e-19,125.817760455222
4.8,5.5,"irrigated",7.06546361305703e-19,127.316307477113
4.8,5.6,"control",1.03727573628978e-18,122.574617171044
4.8,5.6,"control",9.5515473313559e-19,125.817760455222
4.8,5.6,"control",9.16715406716944e-19,127.316307477113
4.8,5.6,"drought",8.82480989493622e-17,122.574617171044
4.8,5.6,"drought",8.12604483268386e-17,125.817760455222
4.8,5.6,"drought",7.79896528504733e-17,127.316307477113
4.8,5.6,"irrigated",5.36236858746784e-20,122.574617171044
4.8,5.6,"irrigated",4.9373684281148e-20,125.817760455222
4.8,5.6,"irrigated",4.73843147886058e-20,127.316307477113
4.8,5.7,"control",6.95692699541103e-20,122.574617171044
4.8,5.7,"control",6.40614786914211e-20,125.817760455222
4.8,5.7,"control",6.14833832218035e-20,127.316307477113
4.8,5.7,"drought",6.8747816278324e-18,122.574617171044
4.8,5.7,"drought",6.33042347515421e-18,125.817760455222
4.8,5.7,"drought",6.07561906670778e-18,127.316307477113
4.8,5.7,"irrigated",3.31588325045575e-21,122.574617171044
4.8,5.7,"irrigated",3.05307943776498e-21,125.817760455222
4.8,5.7,"irrigated",2.93006445153846e-21,127.316307477113
4.8,5.8,"control",4.30218717097711e-21,122.574617171044
4.8,5.8,"control",3.96158349745299e-21,125.817760455222
4.8,5.8,"control",3.80215320211915e-21,127.316307477113
4.8,5.8,"drought",4.93811369454419e-19,122.574617171044
4.8,5.8,"drought",4.5471045550547e-19,125.817760455222
4.8,5.8,"drought",4.36408010324004e-19,127.316307477113
4.8,5.8,"irrigated",1.89055983774292e-22,122.574617171044
4.8,5.8,"irrigated",1.74072153043502e-22,125.817760455222
4.8,5.8,"irrigated",1.67058420205702e-22,127.316307477113
4.8,5.9,"control",2.4530691105162e-22,122.574617171044
4.8,5.9,"control",2.25885990546653e-22,125.817760455222
